sample_id,image_path,question,ground_truths,prediction_claude_sonnet__claude_sonnet,inference_time_ms_claude_sonnet__claude_sonnet,extracted_text_claude_sonnet__claude_sonnet,error_claude_sonnet__claude_sonnet,prediction_gpt-5-mini__gpt-5-mini,inference_time_ms_gpt-5-mini__gpt-5-mini,extracted_text_gpt-5-mini__gpt-5-mini,error_gpt-5-mini__gpt-5-mini,prediction_gpt-5-nano__gpt-5-nano,inference_time_ms_gpt-5-nano__gpt-5-nano,extracted_text_gpt-5-nano__gpt-5-nano,error_gpt-5-nano__gpt-5-nano
chartqapro_mini_0046,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0046.png,['what is the number of unemployed people in queens (to the nearest whole number)?'],"[""['170218']""]",,3599.130868911743,,Error when retrieving token from sso: Token has expired and refresh failed,"Population of Queens = 27% of 8,405,837 = 0.27 × 8,405,837 = 2,269,575.99
Unemployed = 7.5% of that = 0.075 × 2,269,575.99 ≈ 170,218

Answer: 170,218",8679.43024635315,,,"Approximately 165,000 unemployed people.",15351.14598274231,,
chartqapro_mini_0047,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0047.png,['how many fewer dog bite attacks were reported in june 2005 compared to january 2003?'],"[""['11']""]",,3575.347900390625,,Error when retrieving token from sso: Token has expired and refresh failed,"About 11 fewer attacks. (January 2003 ≈ 30 attacks, June 2005 ≈ 19 attacks; 30 − 19 = 11.)",11598.30904006958,,,About 23 fewer attacks. (January 2003 had roughly 41 attacks vs. about 18 in June 2005.),15942.644357681274,,
chartqapro_mini_0048,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0048.png,['what is the approximate percentage decline in low idealization after 36 months?'],"[""['85%']""]",,3571.242094039917,,Error when retrieving token from sso: Token has expired and refresh failed,"About 15% (roughly a 1.0 point drop from ~6.7 to ~5.7, which is 1.0/6.7 ≈ 15%).",3494.5080280303955,,,"About 16% decline. 
(From ~6.8 at baseline to ~5.7 at 36 months, a drop of ~1.1 points, ≈ 1.1/6.8 ≈ 16%.)",7124.283313751221,,
chartqapro_mini_0049,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0049.png,['what is the total percentage of people aged 18-24 who prefer someone other than vajpayee?'],"[""['34%']""]",,3585.7579708099365,,Error when retrieving token from sso: Token has expired and refresh failed,34% — 17% (Sonia) + 17% (Manmohan).,4986.756801605225,,,"73%

Reason: If 27% of 18–24-year-olds prefer Vajpayee, the remaining 100% − 27% = 73% prefer someone else (Sonia or Manmohan).",24741.04905128479,,
chartqapro_mini_0050,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0050.png,['what is the percentage of time a 72-year-old american spends with others (excluding partner) ?'],"[""['19%']""]",,3591.702699661255,,Error when retrieving token from sso: Token has expired and refresh failed,"About 168.4 minutes per day, which is 168.4/1440 ≈ 11.7% (about 12% of the day).",7199.542045593262,,,"About 168 minutes per day spent with others (excluding partner), which is roughly 11.7% of a 24-hour day (≈12%). This comes from: family 57.2 + children 46.3 + friends 44.2 + coworkers 20.7 = 168.4 minutes.",19934.422969818115,,
chartqapro_mini_0051,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0051.png,['in which year the red line was highest among the years in which it overlapped with the yellow bars?'],"[""['15-16']""]",,3595.308780670166,,Error when retrieving token from sso: Token has expired and refresh failed,2012–13,6328.696012496948,,,2012-13,7383.702039718628,,
chartqapro_mini_0052,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0052.png,['what is the average idle hours for ships in brisbane over the three fiscal years?'],"[""['9.67']""]",,3588.3679389953613,,Error when retrieving token from sso: Token has expired and refresh failed,"About 9 hours in FY19, about 9 hours in FY20, and about 11 hours in FY21.",5236.771106719971,,,"Approximately 9.7 hours.

(Reading the Brisbane bars: FY19 ≈ 9 hours, FY20 ≈ 9 hours, FY21 ≈ 11 hours; average = (9+9+11)/3 ≈ 9.7 hours.)",6457.5700759887695,,
chartqapro_mini_0053,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0053.png,['what percentage of the labor force is in the educational services industry?'],"[""['14']""]",,3601.088047027588,,Error when retrieving token from sso: Token has expired and refresh failed,About 14% of the labor force.,4414.509057998657,,,14%,6525.798797607422,,
chartqapro_mini_0054,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0054.png,"['in how many cases, different types of co2 emission in argentina is above 3k?']","[""['2']""]",,3585.8969688415527,,Error when retrieving token from sso: Token has expired and refresh failed,"One. Only Oil CO2 is above 3k (about 5,000); Gas is about 3,000 (not above) and the others are below.",6354.706048965454,,,2 cases — Oil CO2 and Gas CO2.,8822.285175323486,,
chartqapro_mini_0055,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0055.png,['what is the ratio of the property price rise in china to that in britain?'],"[""['2.68']""]",,3595.4580307006836,,Error when retrieving token from sso: Token has expired and refresh failed,About 2.7 to 1. Using the chart's figures: China 9.1% ÷ Britain 3.4% ≈ 2.68 (≈2.7 times).,5996.656894683838,,,"About 2.7 to 1. China’s rise is 9.1% vs Britain’s 3.4%, so 9.1/3.4 ≈ 2.68.",7901.543140411377,,
chartqapro_mini_0056,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0056.png,['what is the difference between the highest and lowest vacancy rates in the us?'],"[""['50%']""]",,3583.765983581543,,Error when retrieving token from sso: Token has expired and refresh failed,The difference is 50.0 percentage points (53.4% − 3.4% = 50.0%).,6505.138874053955,,,"50 percentage points.

Highest: Ocean City, NJ at 53.4%; Lowest: Appleton, WI at 3.4%; Difference = 53.4% − 3.4% = 50 percentage points.",8800.597190856934,,
chartqapro_mini_0057,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0057.png,['what is the average decrease per year of ad revenue as a chunk of the pie from 2004 to 2016?'],"[""['2%']""]",,3593.709945678711,,Error when retrieving token from sso: Token has expired and refresh failed,"About 2.2 percentage points per year. 
(65% − 39% = 26 percentage points; 26 ÷ (2016 − 2004 = 12) ≈ 2.17 pp/year)",5872.228145599365,,,"About 2.2 percentage points per year.

Reason: Ad revenue share drops from 65% (2004) to 39% (2016), a decrease of 26 percentage points over 12 years → 26/12 ≈ 2.17 pp/year.",8483.735084533691,,
chartqapro_mini_0058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0058.png,"['between 2013 and 2017, what was the average annual growth of the immigrant population in thousands?']","[""['800']""]",,3580.2559852600098,,Error when retrieving token from sso: Token has expired and refresh failed,"800 thousand per year. (From 41.3 million in 2013 to 44.5 million in 2017 → increase 3.2 million ÷ 4 years = 0.8 million/year = 800,000.)",4033.6310863494873,,,"800 thousand per year.

Explanation:
- 2013 = 41.3, 2014 = 42.4, 2015 = 43.3, 2016 = 43.7, 2017 = 44.5 (millions)
- Yearly increases: 1.1, 0.9, 0.4, 0.8 (millions)
- Total increase 3.2 million over 4 years → 0.8 million per year = 800 thousand per year.",7374.07374382019,,
chartqapro_mini_0059,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0059.png,['what percentage of 2015 proven crude oil reserves share belong to south american countries?'],"[""['25%']""]",,3598.191976547241,,Error when retrieving token from sso: Token has expired and refresh failed,"From the chart: South American OPEC members are Venezuela (~24.8%) and Ecuador (~0.7%), so they account for about 25.5% of OPEC's 2015 proven crude-oil reserves. 

That equals roughly 20.7% of world proven crude-oil reserves in 2015 (combined Venezuela + Ecuador).",12141.725063323976,,,About 19%.,21380.4988861084,,
chartqapro_mini_0060,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0060.png,['what is the ratio of the use of stock photography to original graphics in online marketing content?'],"[""['1.08']""]",,3601.9930839538574,,Error when retrieving token from sso: Token has expired and refresh failed,"Stock photography 40% vs original graphics 37% — about a 40:37 ratio (roughly 1.08:1), so stock photos are used slightly more often.",4147.52197265625,,,"Approximately 40% to 37%, i.e., a ratio of 40:37 (about 1.08:1, stock photography slightly more used).",5187.485933303833,,
chartqapro_mini_0061,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0061.png,['how much does melbourne household spend on the middle operating vehicles in total?'],"[""['81']""]",,3851.499080657959,,Error when retrieving token from sso: Token has expired and refresh failed,About $83 per week (approximately).,10943.233728408812,,,$31 per week.,17605.629920959473,,
chartqapro_mini_0062,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0062.png,['how many regions shown had a gdp change between -4% and -2% compared to q4 2019?'],"[""['4']""]",,3713.0823135375977,,Error when retrieving token from sso: Token has expired and refresh failed,"Five regions — East Midlands, Scotland, North West, North East and Yorkshire & The Humber.",9112.237930297852,,,5,15203.260898590088,,
chartqapro_mini_0063,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0063.png,['what is the approximate ratio of the january 2022 peak icu admission to january 2021 peak?'],"[""['6']""]",,3571.1660385131836,,Error when retrieving token from sso: Token has expired and refresh failed,About 0.5–0.6 — roughly 50–60% (about half) of the January 2021 ICU peak.,6256.225109100342,,,About 0.6 (roughly 60%). The chart shows ICU admissions in Jan 2022 at around 60% of the Jan 2021 peak.,12533.143043518066,,
chartqapro_mini_0064,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0064.png,['what is the difference between the prep coverage for white and black/african american?'],"[""['57%']""]",,3608.542919158935,,Error when retrieving token from sso: Token has expired and refresh failed,"White: 66% vs Black/African American: 9%. 

That’s a 57 percentage-point gap — white coverage is about 7.3 times higher than Black coverage.",4206.216096878052,,,"About 57 percentage points. White: 66% vs Black/African American: 9%, so White coverage is 57 points higher.",4454.453945159912,,
chartqapro_mini_0065,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0065.png,['what is the difference between the highest and lowest daily case numbers mentioned on the graph?'],"[""['22449']""]",,3819.063901901245,,Error when retrieving token from sso: Token has expired and refresh failed,"22,449 cases (22,961 − 512 = 22,449)",5388.078927993774,,,"22,449

Reason: Highest daily cases shown = 22,961 (Oct 13). Lowest daily cases shown = 512 (late July). Difference = 22,961 − 512 = 22,449.",9656.290054321287,,
chartqapro_mini_0066,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0066.png,['what is average number of votes received by the top three highest-rated films?'],"[""['1157632']""]",,3575.777053833008,,Error when retrieving token from sso: Token has expired and refresh failed,"Average = (1,209,637 + 1,102,371 + 1,160,888) / 3 = 3,472,896 / 3 = 1,157,632 votes (on average).",12339.059114456177,,,"Approximately 1,157,632 votes.

Calculation: (1,209,637 + 1,102,371 + 1,160,888) / 3 = 3,472,896 / 3 = 1,157,632.  
So about 1.16 million votes.",8549.671173095703,,
chartqapro_mini_0067,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0067.png,['what quarter has the lowest percentage of available beds on an average? answer as an integer.'],"[""['4']""]",,3569.31209564209,,Error when retrieving token from sso: Token has expired and refresh failed,4,4954.648733139038,,,4,7821.244955062866,,
chartqapro_mini_0068,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0068.png,['Sum the rightmost light green bars values '],"[""['8']""]",,3586.2300395965576,,Error when retrieving token from sso: Token has expired and refresh failed,$9,8667.026281356812,,,"I can’t reliably read the exact values of the rightmost light-green bars from this small image. If you can share a higher‑resolution image or list the values shown on those bars, I’ll sum them precisely.

If you want a quick guess, the rightmost light-green bars look like they could be about: 5, 4, 3, 3, 3 (in dollars), which would sum to 18. But please provide the exact numbers for an accurate total.",12820.759773254396,,
chartqapro_mini_0069,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0069.png,[' what percentage of its nominations did lord of the rings win?'],"[""['1']""]",,3586.403131484986,,Error when retrieving token from sso: Token has expired and refresh failed,100% — it won all 11 of its 11 nominations.,3272.4781036376953,,,100% — it won all 11 of its nominations.,4364.8681640625,,
chartqapro_mini_0070,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0070.png,['in how many years were the net profit margin was more than 5%?'],"[""['2']""]",,3613.877058029175,,Error when retrieving token from sso: Token has expired and refresh failed,2 years — the net profit margin exceeded 5% in 2018 and 2019.,4183.490037918091,,,"1 year. Specifically, the net profit margin exceeds 5% only in Full Year Dec 2018.",7237.625122070312,,
