sample_id,image_path,question,ground_truths,prediction_claude_sonnet__claude_sonnet,inference_time_ms_claude_sonnet__claude_sonnet,extracted_text_claude_sonnet__claude_sonnet,error_claude_sonnet__claude_sonnet,prediction_gpt-5-mini__gpt-5-mini,inference_time_ms_gpt-5-mini__gpt-5-mini,extracted_text_gpt-5-mini__gpt-5-mini,error_gpt-5-mini__gpt-5-mini,prediction_gpt-5-nano__gpt-5-nano,inference_time_ms_gpt-5-nano__gpt-5-nano,extracted_text_gpt-5-nano__gpt-5-nano,error_gpt-5-nano__gpt-5-nano
chartqapro_mini_0048,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0048.png,['what is the approximate percentage decline in low idealization after 36 months?'],"[""['85%']""]",,3585.1190090179443,,Error when retrieving token from sso: Token has expired and refresh failed,"About a 15% drop. (Low‐idealization falls from roughly 6.7 initially to about 5.7 at 36 months → 1.0/6.7 ≈ 0.15, or ≈15%.)",3814.429998397827,,,"Approximately 16%.

Reason: Low idealization starts at about 6.8 and is around 5.7 at 36 months (a drop of ~1.1 points). 1.1/6.8 ≈ 16% decline.",4805.264234542847,,
chartqapro_mini_0049,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0049.png,['what is the total percentage of people aged 18-24 who prefer someone other than vajpayee?'],"[""['34%']""]",,3605.319023132324,,Error when retrieving token from sso: Token has expired and refresh failed,34% — 17% (Sonia) + 17% (Manmohan) = 34% of 18–24-year-olds prefer someone other than Vajpayee.,5057.610750198364,,,34%,11568.489074707031,,
chartqapro_mini_0050,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0050.png,['what is the percentage of time a 72-year-old american spends with others (excluding partner) ?'],"[""['19%']""]",,3664.600133895874,,Error when retrieving token from sso: Token has expired and refresh failed,"From the inset values: family 57.2 + children 46.3 + friends 44.2 + coworkers 20.7 = 168.4 minutes/day.

- As a share of a 24‑hour day (1,440 minutes): 168.4 / 1,440 ≈ 0.117 → about 11.7% of the day.
- (If you instead compare to the sum of the recorded categories shown, 168.4 / 904 ≈ 18.6%.)",12027.998924255371,,,"About 12%.

Calculation:
- Time with family: 57.2 min
- Time with children: 46.3 min
- Time with friends: 44.2 min
- Time with coworkers: 20.7 min
- Total with others (excluding partner): 168.4 min/day

168.4 / 1440 ≈ 0.117 → ~11.7% of the day.",9939.22996520996,,
chartqapro_mini_0051,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0051.png,['in which year the red line was highest among the years in which it overlapped with the yellow bars?'],"[""['15-16']""]",,3615.3929233551025,,Error when retrieving token from sso: Token has expired and refresh failed,2012–13,4577.409744262695,,,2012-13.,8057.90901184082,,
chartqapro_mini_0052,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0052.png,['what is the average idle hours for ships in brisbane over the three fiscal years?'],"[""['9.67']""]",,3641.865968704224,,Error when retrieving token from sso: Token has expired and refresh failed,"About 9 hours in FY19, about 9–10 hours in FY20, and about 11 hours in FY21 — an overall average of roughly 9.7 hours across the three years.",7938.015937805176,,,"About 9.7 hours.

Calculation: (FY19 ≈ 9 + FY20 ≈ 9 + FY21 ≈ 11) / 3 = 29 / 3 ≈ 9.7 hours.",7848.532199859619,,
chartqapro_mini_0053,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0053.png,['what percentage of the labor force is in the educational services industry?'],"[""['14']""]",,3605.300903320313,,Error when retrieving token from sso: Token has expired and refresh failed,About 14% of the labor force.,3669.5549488067622,,,About 14%.,5655.655860900879,,
chartqapro_mini_0054,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0054.png,"['in how many cases, different types of co2 emission in argentina is above 3k?']","[""['2']""]",,3582.408905029297,,Error when retrieving token from sso: Token has expired and refresh failed,"1. Only one type — Oil CO2 exceeds 3,000. (Gas is about 3,000 but not above.)",6492.40779876709,,,"1

Reason: Only Oil CO2 is above 3k for Argentina; Gas CO2 is around 3k (not clearly above).",8885.101079940796,,
chartqapro_mini_0055,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0055.png,['what is the ratio of the property price rise in china to that in britain?'],"[""['2.68']""]",,3583.225727081299,,Error when retrieving token from sso: Token has expired and refresh failed,"China's rise 9.1% ÷ Britain's 3.4% ≈ 2.68, so about 2.7 : 1 (China to Britain).",5623.625993728638,,,"About 2.7 to 1 — China’s rise ~9.1% vs Britain ~3.4%, i.e., 9.1/3.4 ≈ 2.7.",6730.400085449219,,
chartqapro_mini_0056,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0056.png,['what is the difference between the highest and lowest vacancy rates in the us?'],"[""['50%']""]",,3589.5748138427734,,Error when retrieving token from sso: Token has expired and refresh failed,"The highest rate is 53.4% (Ocean City, NJ) and the lowest is 3.4% (Appleton, WI), so the difference is 50.0 percentage points.",7021.371126174927,,,"50 percentage points.

Highest: Ocean City, NJ at 53.4%. Lowest: Appleton, WI at 3.4%. Difference = 53.4% − 3.4% = 50.0 percentage points.",9834.237098693848,,
chartqapro_mini_0057,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0057.png,['what is the average decrease per year of ad revenue as a chunk of the pie from 2004 to 2016?'],"[""['2%']""]",,3582.4339389801025,,Error when retrieving token from sso: Token has expired and refresh failed,"The ad slice fell from 65% (2004) to 39% (2016) — a drop of 26 percentage points over 12 years, ≈ 26/12 ≈ 2.17 percentage points per year (about 2.2 pts/yr).",6825.492858886719,,,"About 2.2 percentage points per year.

Reason: Ad revenue share drops from 65% (2004) to 39% (2016), a 26-point drop over 12 years → 26/12 ≈ 2.17 percentage points per year.",9528.925895690918,,
chartqapro_mini_0058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0058.png,"['between 2013 and 2017, what was the average annual growth of the immigrant population in thousands?']","[""['800']""]",,3586.280107498169,,Error when retrieving token from sso: Token has expired and refresh failed,Increase = 44.5 − 41.3 = 3.2 million over 4 years → 3.2/4 = 0.8 million per year = 800 thousand per year.,3891.6831016540527,,,"About 800 thousand per year (increase from 41.3 million in 2013 to 44.5 million in 2017, a rise of 3.2 million over 4 years).",6082.718849182129,,
chartqapro_mini_0059,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0059.png,['what percentage of 2015 proven crude oil reserves share belong to south american countries?'],"[""['25%']""]",,3613.415002822876,,Error when retrieving token from sso: Token has expired and refresh failed,"About 19% — roughly 18.5% from Venezuela plus about 0.5% from Ecuador, so about 19% of 2015 proven crude oil reserves.",11690.46187400818,,,About 25% of the world’s proven crude oil reserves in 2015 were in South American countries (chiefly Venezuela).,23281.705141067505,,
chartqapro_mini_0060,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0060.png,['what is the ratio of the use of stock photography to original graphics in online marketing content?'],"[""['1.08']""]",,3588.825225830078,,Error when retrieving token from sso: Token has expired and refresh failed,"Stock photography 40% vs original graphics 37% — a ratio of 40:37, or about 1.08:1 (stock is ~8% more).",4754.020929336548,,,40% stock photography to 37% original graphics — ratio 40:37 (about 1.08:1).,5311.907768249512,,
chartqapro_mini_0061,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0061.png,['how much does melbourne household spend on the middle operating vehicles in total?'],"[""['81']""]",,3895.588159561157,,Error when retrieving token from sso: Token has expired and refresh failed,Approximately $82 per week (average weekly household expenditure).,10103.818893432615,,,About $41 per week.,14318.288087844849,,
chartqapro_mini_0062,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0062.png,['how many regions shown had a gdp change between -4% and -2% compared to q4 2019?'],"[""['4']""]",,3592.5331115722656,,Error when retrieving token from sso: Token has expired and refresh failed,Five.,6025.9270668029785,,,7,23399.53088760376,,
chartqapro_mini_0063,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0063.png,['what is the approximate ratio of the january 2022 peak icu admission to january 2021 peak?'],"[""['6']""]",,3577.497959136963,,Error when retrieving token from sso: Token has expired and refresh failed,About 0.6 — roughly 60% (the Jan 2022 ICU peak is about 60% of the Jan 2021 peak).,6987.9748821258545,,,About 1.4 times higher. The January 2022 ICU peak is roughly 1.3–1.4× the January 2021 peak.,12194.03600692749,,
chartqapro_mini_0064,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0064.png,['what is the difference between the prep coverage for white and black/african american?'],"[""['57%']""]",,3586.8279933929443,,Error when retrieving token from sso: Token has expired and refresh failed,White: 66% vs Black/African American: 9%. The absolute difference is 57 percentage points (White coverage is about 7.3 times higher).,5058.032751083374,,,"About 57 percentage points. White prep coverage is ~66% vs Black/African American ~9%, a gap of 66% − 9% = 57 percentage points (roughly 7.3 times higher).",6613.059043884277,,
chartqapro_mini_0065,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0065.png,['what is the difference between the highest and lowest daily case numbers mentioned on the graph?'],"[""['22449']""]",,3606.775999069214,,Error when retrieving token from sso: Token has expired and refresh failed,"22,449",7441.030979156494,,,"22,449 cases.

(Highest daily cases: 22,961; lowest daily cases shown: 512; difference = 22,961 − 512 = 22,449.)",8207.345962524414,,
chartqapro_mini_0066,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0066.png,['what is average number of votes received by the top three highest-rated films?'],"[""['1157632']""]",,3590.604066848755,,Error when retrieving token from sso: Token has expired and refresh failed,"The top three have votes 1,209,637; 1,102,371; and 1,160,888. Their average is (1,209,637 + 1,102,371 + 1,160,888) / 3 = 1,157,632 votes (approx.).",8419.132947921753,,,"Approximately 1,157,632 votes on average.

Calculation:
- Avengers: Endgame: 1,209,637
- The Lion King: 1,102,371
- WALL-E: 1,160,888
Total = 3,472,896; Average = 3,472,896 / 3 = 1,157,632.",9702.30770111084,,
chartqapro_mini_0067,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0067.png,['what quarter has the lowest percentage of available beds on an average? answer as an integer.'],"[""['4']""]",,3592.3337936401367,,Error when retrieving token from sso: Token has expired and refresh failed,4,5731.303930282593,,,4,10328.168153762816,,
chartqapro_mini_0068,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0068.png,['Sum the rightmost light green bars values '],"[""['8']""]",,3606.574058532715,,Error when retrieving token from sso: Token has expired and refresh failed,$9 (3 + 3 + 3 = 9),11023.154020309448,,,"18

Calculation: 5 + 4 + 3 + 3 + 3 = 18 (in dollars).",13580.441236495972,,
chartqapro_mini_0069,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0069.png,[' what percentage of its nominations did lord of the rings win?'],"[""['1']""]",,3580.8539390563965,,Error when retrieving token from sso: Token has expired and refresh failed,100% — it won all 11 of its 11 nominations (11/11).,3366.47891998291,,,100% (11 of 11 nominations).,5023.684024810791,,
chartqapro_mini_0070,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0070.png,['in how many years were the net profit margin was more than 5%?'],"[""['2']""]",,3619.387149810791,,Error when retrieving token from sso: Token has expired and refresh failed,Two years — FY 2018 and FY 2019. The net profit margin line exceeds 5% in those two years.,3517.922878265381,,,2 years — in Full Year Dec 2018 and Full Year Dec 2019.,9531.225204467772,,
chartqapro_mini_0071,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0071.png,['What is maximum value among the light blue bars? '],"[""['7665']""]",,3593.935012817383,,Error when retrieving token from sso: Token has expired and refresh failed,"7,665",3817.577362060547,,,"7,665",6083.664894104004,,
chartqapro_mini_0072,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/chartqapro_mini/images/chartqapro_0072.png,['how many groups have similar number of mps not backing johnson?'],"[""['3']""]",,3607.8600883483887,,Error when retrieving token from sso: Token has expired and refresh failed,Six.,9789.74986076355,,,"Five groups. (SNP, Lib Dems, Plaid Cymru, Green, and the Independents have a similar, smaller number of MPs not backing Johnson.)",19363.23094367981,,
