sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
Maroc
-
المغرب
الموحد
الإشتراكي
الحزب
Com
-",2464.416980743408,,,"le
Parti
Socialiste
Unifié
Maroc
-
المغرب
الموحد
الإشتراكي
الحزب
Com
-",1161.8139743804932,,
icdar_tr_img_00638,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00638.jpg,"![img-0.jpeg](img-0.jpeg)

**بِالْجَاء لِجِئَة زَكَاة القَدَس**

**فَسَتَقْبَل الرَّكْبَاتِ ، الصَدَقَاتِ ، القَدَرِ**

**فَصَار صَالِحٍ ، صَدَقَة الفَصَارِ ، كَثَائَة اِيمَامِ**",Arabic,ICDAR_mini,"لجنة
زكاة
القدس
باتجاه
الصدقات
النذور
الزكوات
نستقبل
و
و
لجنة
أيتام
صدقة
كفالة
الفطر
القدس
صائم
زكاة
افطار
و
و",2512.8321647644043,,,"لجنة
زكاة
القدس
باتجاه
الصدقات
النذور
الزكوات
نستقبل
و
و
لجنة
أيتام
صدقة
كفالة
الفطر
القدس
صائم
زكاة
افطار
و
و",1518.5399055480957,,
icdar_tr_img_00661,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00661.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)","Arabic, Latin",ICDAR_mini,"نظيف
ديما
M
Farrell
ميكانيك
ن
Nana
سيّارات
3
3
2
2
898
2
2
1
G
136
54492
54493",2603.4750938415527,,,"نظيف
ديما
M
Farrell
ميكانيك
ن
Nana
سيّارات
3
3
2
2
898
2
2
1
G
136
54492
54493",1762.225866317749,,
icdar_tr_img_00682,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00682.jpg,"![img-0.jpeg](img-0.jpeg)

Diwan Travel

![img-1.jpeg](img-1.jpeg)

Шиайт","Arabic, Latin",ICDAR_mini,"ديوان
للأسفار
Travel
Diwan",2458.298921585083,,,"ديوان
للأسفار
Travel
Diwan",1726.4468669891357,,
icdar_tr_img_00690,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00690.jpg,"![img-0.jpeg](img-0.jpeg)

# الهواتف المتميزة

![img-1.jpeg](img-1.jpeg)

Special Phones

0565229769

![img-2.jpeg](img-2.jpeg)","Latin, Arabic",ICDAR_mini,"الهواتف
المتميزة
ونيات
Phones
جوالك
0565229769
E052
084
085
٧٣٢٤",2480.030059814453,,,"الهواتف
المتميزة
ونيات
Phones
جوالك
0565229769
E052
084
085
٧٣٢٤",1078.4010887145996,,
icdar_tr_img_00695,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00695.jpg,![img-0.jpeg](img-0.jpeg),"Arabic, None, Latin",ICDAR_mini,"نديم
تحرّك
العزيز
بن
عبد
KING",2570.265054702759,,,"نديم
تحرّك
العزيز
بن
عبد
KING",1591.120958328247,,
icdar_tr_img_00707,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00707.jpg,"# Copy Center Djerba

Photocopie noir/Blanc &amp; Couleur laser numérique
Tirage de Plan - Location Data-Show - Transfert sur ti-short
Plastification a chaud - Spiral &amp; reliure à chaud

Tél: 75 652 995  Fax: 75 652 996","Symbols, Arabic, Latin",ICDAR_mini,"جربة
سنتر
كوبي
Copy
Center
Djerba
Photocopie
noir
/Blanc
Couleur
&
laser
numerique
Tirage
de
Plan
Location
Data
-Show
Transfert
-
-
ti-short
sur
Plastification
chaud
a
Spiral
&
reliure
-
à
chaud
Tél:
75
652
995
Fax:
75
652
996
3",3693.4468746185303,,,"جربة
سنتر
كوبي
Copy
Center
Djerba
Photocopie
noir
/Blanc
Couleur
&
laser
numerique
Tirage
de
Plan
Location
Data
-Show
Transfert
-
-
ti-short
sur
Plastification
chaud
a
Spiral
&
reliure
-
à
chaud
Tél:
75
652
995
Fax:
75
652
996
3",1990.596055984497,,
icdar_tr_img_00708,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00708.jpg,"![img-0.jpeg](img-0.jpeg)

# 2011

## 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011

### 2011
