sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_00951,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00951.jpg,"البلدية
MUNICIPALITE
ولاية الأمن
WILAYA DE POLICE
الوقاية المدنية
PROTECTION CIVILE","Arabic, Latin",ICDAR_mini,"البلدية
MUNICIPALITE
ولاية
الامن
POLICE
DE
WILAYA
الوقاية
المدنية
CIVILE
PROTECTION",8733.316898345947,,,"البلدية
MUNICIPALITE
ولاية
الامن
POLICE
DE
WILAYA
الوقاية
المدنية
CIVILE
PROTECTION",10056.133031845093,,
icdar_tr_img_00986,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00986.jpg,"الشارقة
SHARJAH","Latin, Arabic",ICDAR_mini,"الشارقة
SHARJAH",3134.683847427368,,,"الشارقة
SHARJAH",3621.594190597534,,
icdar_tr_img_01057,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01057.jpg,,"None, Latin",ICDAR_mini,"G23
MULTIMEDI
MULTIMEDIA
G23
Level
1
Learning
Centre
2
Level
ENGINEERING
of
Engineering
Faculty
School
Information
of
and
Technology
Information
Communication
Technology
and
School
Engineering
of
Level
3
Level1
School
Humanition
of",14228.36971282959,,,"G23
MULTIMEDI
MULTIMEDIA
G23
Level
1
Learning
Centre
2
Level
ENGINEERING
of
Engineering
Faculty
School
Information
of
and
Technology
Information
Communication
Technology
and
School
Engineering
of
Level
3
Level1
School
Humanition
of",15125.654220581055,,
icdar_tr_img_01110,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01110.jpg,"Hendrick
MOTORSPORTS
4411
MUSEUM &
TEAM STORE","Symbols, Latin",ICDAR_mini,"Hendrick
MOTORSPORTS
MUSEUM
&
TEAM
STORE
4411",12755.472898483276,,,"Hendrick
MOTORSPORTS
MUSEUM
&
TEAM
STORE
4411",11774.709939956665,,
icdar_tr_img_01117,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01117.jpg,"FLEMING'S DELUXE
10
10","None, Latin",ICDAR_mini,"DELUXE
FLEMINS'S
10
10",7353.07502746582,,,"DELUXE
FLEMINS'S
10
10",7774.904727935791,,
icdar_tr_img_01175,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01175.jpg,"TEAM USA
19",Latin,ICDAR_mini,19,7269.489049911499,,,19,6744.302034378052,,
icdar_tr_img_01178,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01178.jpg,"WELCOME TO LEEDS
We're right, you're wrong,
Yorkshire Yorkshire Yorkshire.","None, Latin",ICDAR_mini,"LEEDS
TO
WELCOME
right,
We're
you're
wrong,
Yorkshire.
Yorkshire
Yorkshire",5098.83713722229,,,"LEEDS
TO
WELCOME
right,
We're
you're
wrong,
Yorkshire.
Yorkshire
Yorkshire",4723.922252655029,,
icdar_tr_img_01299,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01299.jpg,"F.G BOYS PRIMARY SCHOOL
RUMLI (F.A) ISLAMABAD","Arabic, Latin",ICDAR_mini,"إتحاد
BOYS
PRIMARY
SCHOOL
RUMLI
F.G
(F.A)
ISLAMABAD",8398.87285232544,,,"إتحاد
BOYS
PRIMARY
SCHOOL
RUMLI
F.G
(F.A)
ISLAMABAD",11001.956701278687,,
icdar_tr_img_01308,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01308.jpg,"hp
invent
The internet","Symbols, Latin",ICDAR_mini,"hp
invent
ED
!
internet
The",10135.946035385132,,,"hp
invent
ED
!
internet
The",9949.736833572388,,
icdar_tr_img_01309,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01309.jpg,,Latin,ICDAR_mini,"BIAFINE
R
TROLAMINE
POUR
EMULSI
CUTANÉE
APPLICA",11834.761142730713,,,"BIAFINE
R
TROLAMINE
POUR
EMULSI
CUTANÉE
APPLICA",16010.590076446533,,
icdar_tr_img_01496,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01496.jpg,"ROLLS
ROYCE
Rolls-Royce",Latin,ICDAR_mini,"ROLLS
Rolls-
Royce
ROYCE",5529.595136642456,,,"ROLLS
Rolls-
Royce
ROYCE",8401.286840438843,,
icdar_tr_img_01517,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01517.jpg,"OPEN 24 HOURS
SHOPPERS
DRUG MART","None, Latin",ICDAR_mini,"SHOPPERS
OPEN
24
DRUGMART",7062.768936157227,,,"SHOPPERS
OPEN
24
DRUGMART",6116.46580696106,,
icdar_tr_img_01542,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01542.jpg,"CRABTREE
& EVELYN","Symbols, Latin",ICDAR_mini,"CRABTREE
&
EVELYN",3890.734910964966,,,"CRABTREE
&
EVELYN",5326.700925827026,,
icdar_tr_img_01543,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01543.jpg,"Vahan's
CLOTHING &
TAILORING
FINN
CLEARANCE","Symbols, Latin",ICDAR_mini,"Vahn's
CLOTHING
&
TAILORING
FINAL
ClEARANCE",7003.280878067017,,,"Vahn's
CLOTHING
&
TAILORING
FINAL
ClEARANCE",11345.766067504883,,
icdar_tr_img_01712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01712.jpg,"we love
technology
bouygues
TELECOM",Latin,ICDAR_mini,"love
we
technology
bouygues
TELECOM",9744.578123092651,,,"love
we
technology
bouygues
TELECOM",10095.999002456665,,
icdar_tr_img_01719,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01719.jpg,"WELCOME TO OUR
OOL
NOTICE THERE IS NO ""P"" IN
POOL - LETS KEEP IT THAT WAY.
SSC STREET SIGNS","Symbols, Latin",ICDAR_mini,"WELCOME
TO
OUR
OOL
IS
THERE
NO
""P""
NOTICE
IN
WAY.
IT
THAT
LETS
KEEP
POOL
-
SSC
STREET
SIGNS",7305.766820907593,,,"WELCOME
TO
OUR
OOL
IS
THERE
NO
""P""
NOTICE
IN
WAY.
IT
THAT
LETS
KEEP
POOL
-
SSC
STREET
SIGNS",10947.34501838684,,
icdar_tr_img_01728,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01728.jpg,"Colgate
Total
ADVANCED WHITENING",Latin,ICDAR_mini,"Colgate
R
Total
R
WHITENING
ADVANCED",10853.35087776184,,,"Colgate
R
Total
R
WHITENING
ADVANCED",15002.07805633545,,
icdar_tr_img_01797,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01797.jpg,,"None, Latin",ICDAR_mini,"Knight
Foundation
The
projects
[the
fellows]
devel-
oped
are
transforming
of
thousands
Detroiters
lives
right
now.
CODE
FOR
for
Tech
AMERICA
CODE
73
20
81
133",12688.819885253906,,,"Knight
Foundation
The
projects
[the
fellows]
devel-
oped
are
transforming
of
thousands
Detroiters
lives
right
now.
CODE
FOR
for
Tech
AMERICA
CODE
73
20
81
133",12014.713764190674,,
icdar_tr_img_01803,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01803.jpg,"DON'T DRIVE LIKE A W
Country roads need safer drivers.
MAC","None, Latin",ICDAR_mini,"DON'T
W
DRIVE
LIKE
A
Country
drivers.
roads
safer
need
MAC",7740.06199836731,,,"DON'T
W
DRIVE
LIKE
A
Country
drivers.
roads
safer
need
MAC",11883.903980255127,,
icdar_tr_img_01870,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01870.jpg,,"None, Latin",ICDAR_mini,"OF
MAKER
LEADING
A
L.A.'s
ENGINES
ECONOMIC
CALIFORNIA
CSUN
BODY&PA
UNIVERSITY
STATE
CSUN.EDU/RISE
CLEARCHANNEL
EUROPEAN
eCc
310.
Beverly",14770.518779754639,,,"OF
MAKER
LEADING
A
L.A.'s
ENGINES
ECONOMIC
CALIFORNIA
CSUN
BODY&PA
UNIVERSITY
STATE
CSUN.EDU/RISE
CLEARCHANNEL
EUROPEAN
eCc
310.
Beverly",12179.977178573608,,
icdar_tr_img_02018,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02018.jpg,,"Symbols, Latin",ICDAR_mini,"PEI
ARTISAN
&
Décoration
Peinture
MORAL
ERIC",8515.010833740234,,,"PEI
ARTISAN
&
Décoration
Peinture
MORAL
ERIC",15603.170156478882,,
icdar_tr_img_02085,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02085.jpg,"LEROY
MERLIN",Latin,ICDAR_mini,"MERLIN
LEROY",5860.504150390625,,,"MERLIN
LEROY",10072.569131851196,,
icdar_tr_img_02128,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02128.jpg,"AVIGNON
↙ Pose de clôtures
et de portails","None, Latin",ICDAR_mini,"AVIGNON
clôtures
Pose
de
de
et
portails",9365.407943725586,,,"AVIGNON
clôtures
Pose
de
de
et
portails",11149.42216873169,,
icdar_tr_img_02164,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02164.jpg,LE PRIDE,Latin,ICDAR_mini,"PRIVÉ
LE",13070.644855499268,,,"PRIVÉ
LE",11988.481044769287,,
icdar_tr_img_02324,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02324.jpg,oney,"Symbols, Latin",ICDAR_mini,oney,6681.893110275269,,,oney,8505.191802978516,,
icdar_tr_img_02452,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02452.jpg,réceptions - banquets,"Symbols, None, Latin",ICDAR_mini,"réceptions
banquets
-",7341.140031814575,,,"réceptions
banquets
-",7861.857175827026,,
icdar_tr_img_02478,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02478.jpg,SAVEURS D' ASIE,Latin,ICDAR_mini,"SAVEURS
D'
ASIE",6040.624141693115,,,"SAVEURS
D'
ASIE",7577.872037887573,,
icdar_tr_img_02495,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02495.jpg,vos vêtements ?,"Symbols, Latin",ICDAR_mini,"vêtements
?
vos",5888.183116912842,,,"vêtements
?
vos",7552.340984344482,,
icdar_tr_img_02572,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02572.jpg,"RÉSERVÉ
Lot 1
Superficie : 350m²","Symbols, Latin",ICDAR_mini,"RÉSERVÉ
1
Lot
Superficie
350m²
:",7672.633171081543,,,"RÉSERVÉ
1
Lot
Superficie
350m²
:",9932.931184768677,,
icdar_tr_img_02626,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02626.jpg,CUIRS GUIGNARD,"Symbols, None, Latin",ICDAR_mini,"GUIGNARD
CUIRS",11461.849927902222,,,"GUIGNARD
CUIRS",10428.841829299927,,
icdar_tr_img_02899,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02899.jpg,"DARTY
CUISINES & SERVICES
SUR MESURE","Symbols, Latin",ICDAR_mini,"DARTY
CUISINES
&
SERVICES
MESURE
SUR",11020.188093185425,,,"DARTY
CUISINES
&
SERVICES
MESURE
SUR",7835.738182067871,,
icdar_tr_img_02932,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02932.jpg,"A LOUER
Tél : 04 90 15 23 00","Symbols, Latin",ICDAR_mini,"LOUER
A
00
23
15
90
04
Tél
:",7712.285995483398,,,"LOUER
A
00
23
15
90
04
Tél
:",11904.568195343018,,
icdar_tr_img_02969,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02969.jpg,"RUE
DES GLACIÈRES","None, Latin",ICDAR_mini,"SI
EL.
PESSAC
33600
RUE
DES
GLACIÈRES",9210.291147232056,,,"SI
EL.
PESSAC
33600
RUE
DES
GLACIÈRES",11967.577934265137,,
icdar_tr_img_03006,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03006.jpg,,"Mixed, Chinese, Latin",ICDAR_mini,"做文明行路人
开三让文明车
中国联通
3G通信信息专家
联通3G
畅享极速
11",14118.540048599243,,,"做文明行路人
开三让文明车
中国联通
3G通信信息专家
联通3G
畅享极速
11",17059.64994430542,,
icdar_tr_img_03017,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03017.jpg,"襄阳市人民政府
东风汽车有限公司
英菲尼迪国产化项目签约仪式
2012年5月28日
湖北省襄阳市",Chinese,ICDAR_mini,"东风汽车有限
襄阳市人民政府
英菲尼迪国产化项目签约仪式
湖北襄阳
2012年5月28日",9253.47089767456,,,"东风汽车有限
襄阳市人民政府
英菲尼迪国产化项目签约仪式
湖北襄阳
2012年5月28日",13618.462800979614,,
icdar_tr_img_03039,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03039.jpg,CF中文信息技术专业委员会重组大会暨学术研讨会,Mixed,ICDAR_mini,CF中文信息技术专业委员会重组大会暨学术研讨会,3272.8090286254883,,,CF中文信息技术专业委员会重组大会暨学术研讨会,4429.250001907349,,
icdar_tr_img_03052,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03052.jpg,海警311,Chinese,ICDAR_mini,中国渔政311,3809.937000274658,,,中国渔政311,3907.418966293335,,
icdar_tr_img_03120,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03120.jpg,"河道水深危险
请您注意安全",Chinese,ICDAR_mini,"河道水深危险
请注意安全",11366.392135620117,,,"河道水深危险
请注意安全",10717.581987380981,,
icdar_tr_img_03121,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03121.jpg,"85
欢迎购买异地票，返程票
农民工团体票预订专口
农民工返程票发售专口","Chinese, Latin",ICDAR_mini,"85
欢迎购买异地票、返程票
农民工团体票预订专口
农民工返程票发售专口",7995.8813190460205,,,"85
欢迎购买异地票、返程票
农民工团体票预订专口
农民工返程票发售专口",7977.591037750244,,
icdar_tr_img_03127,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03127.jpg,"红旗漫卷
Red flag wave freely","Chinese, Latin",ICDAR_mini,"红旗漫卷
freely
wave
flag
Red",8243.010997772217,,,"红旗漫卷
freely
wave
flag
Red",9911.730766296387,,
icdar_tr_img_03135,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03135.jpg,"为了老人和小孩的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM","Chinese, Latin",ICDAR_mini,"为了老人和孩子的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM",9728.692054748535,,,"为了老人和孩子的
安全请您不要在平台内
进行球类运动
裕展物业
MGPM",11769.643068313599,,
icdar_tr_img_03137,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03137.jpg,逸林,Chinese,ICDAR_mini,逸林,5977.037191390991,,,逸林,9626.32417678833,,
icdar_tr_img_03155,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03155.jpg,,"Mixed, Chinese, Latin",ICDAR_mini,"融科资讯中心
Raycom
InfoTech
Park
中关村南三街
Zhongguancun
South
Third
Street
北四环路
North
4th
Ring
Road
融科资讯中心A座
Raycom
InfoTech
Park
A
中国银行
Bank
of
China
浮士德法餐
Firstar
俏江南餐厅
South
Beauty
Restaurant
融科资讯中心C座
Raycom
InfoTech
Park
C",15323.851108551025,,,"融科资讯中心
Raycom
InfoTech
Park
中关村南三街
Zhongguancun
South
Third
Street
北四环路
North
4th
Ring
Road
融科资讯中心A座
Raycom
InfoTech
Park
A
中国银行
Bank
of
China
浮士德法餐
Firstar
俏江南餐厅
South
Beauty
Restaurant
融科资讯中心C座
Raycom
InfoTech
Park
C",15567.238092422485,,
icdar_tr_img_03160,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03160.jpg,,"Mixed, Chinese, Latin",ICDAR_mini,"玛花纤体
R
成功纤体
Marie
France
Bodyline
就是女人成功的开始
TM
NEW
BODY
NEW
LIFE
纤变精彩人生
纤体前的Sabrina
100%
3372-7383
www.mariefrance.com.cn
直营店",12500.153064727783,,,"玛花纤体
R
成功纤体
Marie
France
Bodyline
就是女人成功的开始
TM
NEW
BODY
NEW
LIFE
纤变精彩人生
纤体前的Sabrina
100%
3372-7383
www.mariefrance.com.cn
直营店",14911.336898803711,,
icdar_tr_img_03166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03166.jpg,"残疾人专用
Special for deformed","Chinese, Latin",ICDAR_mini,"残疾人专用
for
Special
deformed",5104.978084564209,,,"残疾人专用
for
Special
deformed",4199.335336685181,,
icdar_tr_img_03181,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03181.jpg,"秀水街
SILK STREET","Chinese, Latin",ICDAR_mini,"秀水街
SILK
STREET",5222.797155380249,,,"秀水街
SILK
STREET",6844.80619430542,,
icdar_tr_img_03237,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03237.jpg,"中国驰名商标
长白山
世界三大天然优质水源地之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人，著名营养学家于若木
曾为泉阳泉顾问
“长白山第一甘泉”","Mixed, None, Chinese, Latin",ICDAR_mini,"中国驰名商标
长白山
R
世界三大天然优质水源之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”",12571.85697555542,,,"中国驰名商标
长白山
R
世界三大天然优质水源之一
联合国人与生物圈自然保护区
泉阳泉
国际饮水组织示范水源
中国长白山矿泉水加工区
企业通过
ISO9001国际质量管理体系认证
ISO14001国际环境管理体系认证
HACCP食品安全管理体系认证
陈云夫人、著名营养学家于若木
曾为泉阳泉题词:
“长白山第一甘泉”",13613.369703292847,,
icdar_tr_img_03241,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03241.jpg,"國際會議大酒店
ERNATIONAL CONFERENCE HOTEL
热烈祝贺全国检察机关案件管理工作推进会隆重召开！","Chinese, Latin",ICDAR_mini,"國際會議大酒店
HOTEL
CONFERENCE
RNATIONAL
热烈祝贺全国检察机关案件管理工作推进会隆重召开!",10953.446865081787,,,"國際會議大酒店
HOTEL
CONFERENCE
RNATIONAL
热烈祝贺全国检察机关案件管理工作推进会隆重召开!",15352.365970611572,,
icdar_tr_img_03286,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03286.jpg,"玉门关西站
严禁携带易燃、易爆、危险品进站上车!
加强环境保护走可持续发展道路",Chinese,ICDAR_mini,"三门峡西站
严禁携带易燃、易爆、危险品进站上车!
加强环境保护走可持续发展道路",6856.882333755493,,,"三门峡西站
严禁携带易燃、易爆、危险品进站上车!
加强环境保护走可持续发展道路",12699.123859405518,,
icdar_tr_img_03291,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03291.jpg,"全国重点文物保护单位
十三陵—长陵
中华人民共和国国务院
北京市文物管理局
二○○一年七月立","Chinese, Latin",ICDAR_mini,"全国重点文物保护单位
十三陵-长陵
中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立
入口
Entrance
出口
Exit",12711.048126220703,,,"全国重点文物保护单位
十三陵-长陵
中华人民共和国国务院
一九六一年三月四日公布
北京市文物事业管理局一九八一年七月立
入口
Entrance
出口
Exit",16465.399980545044,,
icdar_tr_img_03306,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03306.jpg,"网
吧
WC","Chinese, Latin",ICDAR_mini,"吧
网
WC",4913.865804672241,,,"吧
网
WC",9644.165754318237,,
icdar_tr_img_03314,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03314.jpg,天津南站,Chinese,ICDAR_mini,天津南站,3165.827989578247,,,天津南站,4094.210147857666,,
icdar_tr_img_03316,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03316.jpg,"WALL STREET ENGLISH
40th ANNIVERSARY
1972
2012
40085 40085
中关村广场购物中心B1层A区","Mixed, Chinese, Latin",ICDAR_mini,"华尔街英语
ENGLISH
WALL
STREET
1972
ANNIVERSARY
2012
40
th
40085
40085
中关村广场购物中心B1层A区",12381.524085998535,,,"华尔街英语
ENGLISH
WALL
STREET
1972
ANNIVERSARY
2012
40
th
40085
40085
中关村广场购物中心B1层A区",15354.044198989868,,
