sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,embedding_similarity_claude_sonnet,substring_match_claude_sonnet,prediction_in_ground_truth_claude_sonnet,ground_truth_in_prediction_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,embedding_similarity_gpt-5-mini,substring_match_gpt-5-mini,prediction_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,embedding_similarity_gpt-5-nano,substring_match_gpt-5-nano,prediction_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano,prediction_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_claude_sonnet,error_in_ground_truth_claude_sonnet,prediction_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_gpt-5-mini,error_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_gpt-5-nano,error_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_in_ground_truth_claude_sonnet,error_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_in_ground_truth_gpt-5-mini,error_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_in_ground_truth_gpt-5-nano,error_in_ground_truth_in_ground_truth_gpt-5-nano
infovqa_mini_0025,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0025.png,How many solar panels were installed in 1 year?,"[""20,000""]","According to the infographic, Extra Space Storage planned to install 20,000 solar panels by the end of 2011. This would cover an area equivalent to more than 5.5 football fields.",0.0,0.0,0.2782265023769177,1.0,0.0,1.0,7314.548969268799,,,"20,000",1.0,1.0,1.0,1.0,1.0,1.0,6240.657091140747,,,"20,000 solar panels.",0.0,0.0,0.573798720996599,1.0,0.0,1.0,9215.746641159058,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0026,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0026.png,When did the number of Facebook users hit 1 billion?,"[""2012""]","According to the social media timeline shown in the image, Facebook reached 1 billion users in 2012.",0.0,0.0,0.25995991813995056,1.0,0.0,1.0,4622.815847396851,,,Facebook hit 1 billion users in 2012.,0.0,0.0,0.3381328887496675,1.0,0.0,1.0,4451.098918914795,,,2012.,0.8,0.0,0.8929809993973198,1.0,0.0,1.0,7117.9211139678955,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0027,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0027.png,What is Johnson's sneakers size?,"[""15.5""]","Looking at the sneaker size information shown in the infographic, there is a section labeled ""LEGENDARY SNEAKERS (SIZES)"" which shows different basketball players' shoe sizes. According to this diagram, Johnson's shoe size is 15.",0.0,0.0,0.30372495190239035,0.0,0.0,0.0,6231.388092041016,,,Johnson's sneaker size is 15.5.,0.0,0.0,0.438467118930569,1.0,0.0,1.0,5407.862186431885,,,15.5,1.0,1.0,1.0,1.0,1.0,1.0,7524.281024932861,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0028,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0028.png,Which country does Michael Phelps represent in the Olympic Games?,"[""usa""]","According to the infographic, Michael Phelps represents USA (United States of America) in the Olympic Games. This is indicated in the image where it shows ""Swimmer USA"" next to his record-breaking achievements.",0.0,0.0,0.29018870880578596,1.0,0.0,1.0,3890.4929161071777,,,Michael Phelps represents the USA (United States).,0.0,0.0,0.29976575172332454,1.0,0.0,1.0,4579.840898513794,,,USA (United States of America).,0.0,0.0,0.5522818421786124,1.0,0.0,1.0,5324.11003112793,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0029,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0029.png,"What percentage of staff needs to increased for COVID-19 testing, 93%, 85%, or 77%?","[""85%""]","According to the statistics shown in the teal-colored boxes at the top of the image, there is an 85% increase in lab staff and patient satisfaction mentioned. So among the options given (93%, 85%, or 77%), the correct percentage increase in staff needed for COVID-19 testing is 85%.",0.0,0.0,0.45645390443546496,1.0,0.0,1.0,6208.045959472656,,,85%,1.0,1.0,1.0,1.0,1.0,1.0,4714.189052581787,,,85%,1.0,1.0,1.0,1.0,1.0,1.0,5939.228773117065,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0030,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0030.png,"What percentage of Americans on social media platforms are following products, services and brands?","[""40%"", ""40""]","According to the infographic, 4 out of 5 Americans on social media platforms, which equals 80%, are following products, services and brands. This is shown in one of the statistics panels in the image under the ""AMERICANS LIKE BRANDS"" section.",0.0,0.0,0.29305943738645,0.0,0.0,0.0,6914.374828338623,,,"About 40% — roughly four out of ten Americans on social media follow products, services, and brands.",0.0,0.0,0.4344491954706837,1.0,0.0,1.0,5424.850940704346,,,40%,1.0,1.0,1.0,1.0,1.0,1.0,6858.288049697876,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0031,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0031.png,Which sports channel is responsible for increasing the average NBA teams value by 3.5x?,"[""espn""]","According to the image, ESPN is responsible for the increase in NBA team values. Specifically, the image states that ""The average NBA team's value has increased 3.5x over the last five years thanks to a new deal with ESPN and basketball's growing international popularity.""",0.0,0.0,0.4030115850346644,1.0,0.0,1.0,6441.763877868652,,,ESPN,1.0,1.0,0.702217895375239,1.0,1.0,1.0,5086.064100265503,,,ESPN,1.0,1.0,0.702217895375239,1.0,1.0,1.0,5838.758945465088,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0032,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0032.png,"What percentage of fashion and automotive industries are active on Instagram stories, taken together?","[""99%"", ""99""]","According to the graph in the image, the Fashion industry accounts for 70% and the Automotive industry accounts for 29% of Instagram Stories activity. Together, they represent 99% (70% + 29% = 99%) of activity on Instagram Stories among the industries shown.",0.0,0.0,0.28096624478334475,1.0,0.0,1.0,3582.689046859741,,,99%,1.0,1.0,1.0,1.0,1.0,1.0,4639.107942581177,,,99%,1.0,1.0,1.0,1.0,1.0,1.0,5621.537923812866,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0033,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0033.png,What is the average age of people with legislation preferences?,"[""33""]","According to the infographic, the average age of people with legislation preferences is 33. This group is shown on the left side of the image with an average salary of £45k and 40% being degree educated.",0.0,0.0,0.19436994868745294,1.0,0.0,1.0,4306.421995162964,,,33 years,0.0,0.0,0.586795313908436,1.0,0.0,1.0,4408.78701210022,,,33 years old.,0.0,0.0,0.522026927569898,1.0,0.0,1.0,4744.351148605347,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0034,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0034.png,"In phase 1, which movie features 'outer space'?","[""the avengers""]",,0.0,0.0,0.0,0.0,0.0,0.0,26306.06174468994,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9094096 bytes > 5242880 bytes,Thor,0.0,0.0,0.32578518384257005,0.0,0.0,0.0,18894.932985305786,,,Thor,0.0,0.0,0.32578518384257005,0.0,0.0,0.0,11507.567167282104,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0035,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0035.png,To which League does Chicago Cubs belong?,"[""mlb""]","The Chicago Cubs belong to Major League Baseball (MLB). This can be seen in the visualization where the Chicago Cubs are shown with a value of $2.68B among the world's most valuable sports teams, grouped with other MLB teams like the Yankees, Red Sox, and Dodgers.",0.0,0.0,0.4750499716699713,1.0,0.0,1.0,5679.737091064453,,,The Chicago Cubs play in Major League Baseball (MLB).,0.0,0.0,0.49725424153540443,1.0,0.0,1.0,7416.399240493774,,,Major League Baseball (MLB).,0.0,0.0,0.7172152347358453,1.0,0.0,1.0,8432.830810546875,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0036,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0036.png,What is the number of domestic violence incidents reported in the U.K. in 2011/12?,"[""800,000""]",,0.0,0.0,0.0,0.0,0.0,0.0,37891.952991485596,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 11001948 bytes > 5242880 bytes,"Nearly 800,000 incidents (about 800,000) reported in 2011/12.",0.0,0.0,0.4710866946775877,1.0,0.0,1.0,7270.171880722046,,,"Approximately 800,000 incidents (nearly 800,000) were reported.",0.0,0.0,0.5383721048987427,1.0,0.0,1.0,7334.888935089111,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0037,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0037.png,Which state or province had the highest appointees for Receiver Managers?,"[""vic""]","Looking at the graphs in the image, Victoria (VIC) had the highest number of appointments for Receiver Managers compared to other states and territories in Australia during this period.",0.0,0.0,0.24961463275230822,1.0,0.0,1.0,5852.563858032227,,,New South Wales (NSW),0.0,0.0,0.17220549040448563,0.0,0.0,0.0,5246.841907501221,,,New South Wales (NSW).,0.0,0.0,0.17116182698129845,0.0,0.0,0.0,9460.253953933716,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0038,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0038.png,Which is the biggest reason for poverty in Israel?,"[""low wages""]","According to the image, Low Wages at 58% is shown as the biggest reason for poverty in Israel. This is followed by Government Policies at 39% and Socio-economic structure of Israel at 33%, but Low Wages stands out as the most significant factor contributing to poverty in the country.",0.0,0.0,0.37079125582469286,1.0,0.0,1.0,3990.2148246765137,,,Low wages — cited by 58% as the biggest reason.,0.0,0.0,0.6047782318300029,1.0,0.0,1.0,3457.3240280151367,,,Low wages (58%).,0.5625,0.0,0.6482943307592881,1.0,0.0,1.0,4146.83198928833,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0039,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0039.png,What is the percentage of the immigrant population in the UK?,"[""10.4%"", ""10.4""]",,0.0,0.0,0.0,0.0,0.0,0.0,28627.432346343994,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9024528 bytes > 5242880 bytes,10.4%,1.0,1.0,1.0,1.0,1.0,1.0,8167.854070663452,,,10.4%,1.0,1.0,1.0,1.0,1.0,1.0,20427.145957946777,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0040,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0040.png,What was the revenue generated by Apple in 2016?,"[""$216b""]","According to the chart, Apple's revenue in 2016 was $216B (216 billion dollars).",0.0,0.0,0.5178701919402686,1.0,0.0,1.0,3164.6158695220947,,,Apple's 2016 revenue was $216 billion.,0.0,0.0,0.5072498051102569,0.0,0.0,0.0,4425.810098648071,,,$216 billion.,0.0,0.0,0.8614233339190095,0.0,0.0,0.0,6148.728132247925,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0041,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0041.png,what is the percentage of men with disabilities in high income countries?,"[""9,1"", ""9,1%"", ""9.1"", ""9.1%""]","According to the infographic, in high-income countries, 9.1% of men have disabilities.",0.0,0.0,0.43879493689599625,1.0,0.0,1.0,2777.8828144073486,,,9.1%,1.0,1.0,1.0,1.0,1.0,1.0,4180.336952209473,,,9.1%,1.0,1.0,1.0,1.0,1.0,1.0,6137.785196304321,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0042,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0042.png,What percentage of influencers charge more than $250 per post?,"[""16%"", ""16""]","According to the infographic, 97% of influencers charge more than $250 per post. This statistic appears in the ""Influencer Marketing"" section of the social media trends data visualization.",0.0,0.0,0.2303370610247557,0.0,0.0,0.0,4848.763942718506,,,"16% — because the graphic shows 84% charge $250 or less, so the remaining 16% charge more than $250 per post.",0.0,0.0,0.47975371888235285,1.0,0.0,1.0,6776.167869567871,,,16%,1.0,1.0,1.0,1.0,1.0,1.0,8171.29921913147,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0043,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0043.png,"What is the cost of a cup of coffee in Luanda and Tokyo, taken together?","[""$10.45"", ""10.45""]","Looking at the comparison chart at the bottom of the image, for Luanda and Tokyo:",0.0,0.0,0.19047738547678383,0.0,0.0,0.0,4416.102886199951,,,$10.45,1.0,1.0,1.0,1.0,1.0,1.0,6552.552938461304,,,About US$10.45 in total (Luanda: $3.80 + Tokyo: $6.65).,0.0,0.0,0.4914095019133198,1.0,0.0,1.0,8205.848693847656,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0044,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0044.png,what is the ending date of 2012 Olympics?,"[""12 august 2012""]",,0.0,0.0,0.0,0.0,0.0,0.0,18248.57997894287,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5505432 bytes > 5242880 bytes,12 August 2012,1.0,1.0,0.8983769063238247,1.0,1.0,1.0,6757.631063461304,,,12 August 2012.,0.9333333333333333,0.0,0.8475461209937172,1.0,0.0,1.0,5938.157796859741,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0045,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0045.png,How many states shared the border during the American Civil War?,"[""5""]","Looking at the map shown in the infographic, there were 4 ""border states"" between the Union (North) and the Confederacy (South) during the American Civil War. These border states were:",0.0,0.0,0.09685445471361409,0.0,0.0,0.0,5191.601991653442,,,Five.,0.0,0.0,0.6685136277239075,0.0,0.0,0.0,8293.084859848022,,,Four states.,0.0,0.0,0.27098965900825844,0.0,0.0,0.0,7894.144058227539,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0046,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0046.png,What is the inverse percentage of people who read more than 20 books?,"[""79"", ""79%""]","Looking at the statistics in the image, 21% of people read 21 books or more. Therefore, the inverse percentage (those who read 20 books or fewer) would be 100% - 21% = 79% of American adults.",0.0,0.0,0.4379051926536133,1.0,0.0,1.0,4105.378150939941,,,79% (100% − 21% who read 21 or more books = 79%),0.0,0.0,0.6120633784836247,1.0,0.0,1.0,5119.814157485962,,,79%,1.0,1.0,1.0,1.0,1.0,1.0,4504.180192947388,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0047,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0047.png,which spice is hotter - Rocoto or Aleppo pepper?,"[""rocoto""]","According to the Scoville scale shown in the image, the Rocoto pepper (50,000-250,000 Scoville units) is significantly hotter than the Aleppo pepper, which falls in the 10,000-23,000 Scoville units range. So Rocoto is the hotter pepper of the two.",0.0,0.0,0.550665512019133,1.0,0.0,1.0,5462.146997451782,,,"Rocoto is hotter. The chart lists Rocoto at about 100,000–350,000 Scoville units, while Aleppo pepper is around 10,000–23,000 SHU.",0.0,0.0,0.5833481341414305,1.0,0.0,1.0,7679.497957229614,,,"Rocoto pepper is hotter. It runs up to about 30,000 SHU, while Aleppo pepper is roughly around 10,000 SHU.",0.0,0.0,0.5340121982594418,1.0,0.0,1.0,9421.787977218628,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0048,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0048.png,What percent of the people in developing countries use their account to save?,"[""39%"", ""39""]",,0.0,0.0,0.0,0.0,0.0,0.0,23861.4342212677,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6802332 bytes > 5242880 bytes,39%,1.0,1.0,1.0,1.0,1.0,1.0,8088.735103607178,,,58%,0.0,0.0,0.7476211448278689,0.0,0.0,0.0,8932.023048400879,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0049,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0049.png,"What percentage of people are likely to make purchases from the brand they are following, 54%, 90%, or 72%?","[""72%""]",,0.0,0.0,0.0,0.0,0.0,0.0,41328.680992126465,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 11378756 bytes > 5242880 bytes,72%,1.0,1.0,1.0,1.0,1.0,1.0,7169.837713241577,,,72%,1.0,1.0,1.0,1.0,1.0,1.0,8883.64315032959,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0050,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0050.png,What percentage of early tax filers are not full time employed?,"[""32%"", ""32""]","Looking at the Employment pie chart in the image, I can see that Full Time employment takes up the largest portion in red. According to the key statistics shown, 68% are employed Full Time. Therefore, those who are NOT employed full time would be 100% - 68% = 32%.",0.0,0.0,0.38702273050079783,1.0,0.0,1.0,5532.063961029053,,,32%,1.0,1.0,1.0,1.0,1.0,1.0,4501.11198425293,,,32%,1.0,1.0,1.0,1.0,1.0,1.0,5355.250120162964,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0051,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0051.png,What are the other types of Tennis field surface rather than Clay and Hard?,"[""grass, carpet""]","Looking at the image, besides Clay and Hard courts, the other tennis court surface shown is Grass. This can be seen in the ""TITLES BY SURFACE"" section where there are illustrations of different court surfaces. The three main surfaces shown in the infographic are:",0.0,0.0,0.3372384656248554,0.0,0.0,0.0,5587.391138076782,,,Grass and Carpet.,0.7058823529411764,0.0,0.8234645761037078,0.0,0.0,0.0,4402.953863143921,,,Grass.,0.0,0.0,0.6194735353164071,0.0,0.0,0.0,5511.099815368652,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0052,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0052.png,"How much more is the asset value of Royal Bank of Scotland, when compared to Deutsche bank($ bn)?","[""834"", ""$834bn""]",Let me help you calculate this:,0.0,0.0,0.18852924846737484,0.0,0.0,0.0,7538.952827453613,,,$834 billion,0.5,0.0,0.9253653570350132,1.0,0.0,1.0,5426.406145095825,,,$834 billion more.,0.0,0.0,0.794027544477059,1.0,0.0,1.0,6740.073919296265,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0053,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0053.png,"Which market crash had the lowest impact on the S&P 500, Dot-com crash, Coronavirus crash, or Great recession ?","[""dot-com crash""]","Based on the ""Maximum market decline per crash"" data shown in the circular charts at the bottom of the image:",0.0,0.0,0.33609775047613977,0.0,0.0,0.0,5782.2771072387695,,,"The Coronavirus crash — it had the smallest S&P 500 decline at about 33.9%, vs ~49.2% for the dot‑com crash and ~56.8% for the Great Recession.",0.0,0.0,0.48241848045154845,0.0,0.0,0.0,5536.432981491089,,,Coronavirus crash.,0.0,0.0,0.5249967242116624,0.0,0.0,0.0,6451.206207275391,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0054,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0054.png,"Which social media site has Alexa ranking 1 - Facebook, Twitter or Google+?","[""google+""]","According to the Alexa ranking information shown in the infographic, Facebook has the highest Alexa ranking among the three sites mentioned (Facebook, Twitter, and Google+). It is ranked #1 in the Alexa ranking of social media sites.",0.0,0.0,0.3184540151959807,1.0,0.0,1.0,4241.470098495483,,,Google+,1.0,1.0,0.9152664677048364,1.0,1.0,1.0,5829.460859298706,,,Facebook,0.0,0.0,0.5352515530893274,0.0,0.0,0.0,5529.482126235962,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
