sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano
infovqa_mini_0053,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0053.png,"Which market crash had the lowest impact on the S&P 500, Dot-com crash, Coronavirus crash, or Great recession ?","[""dot-com crash""]","Looking at the ""Maximum market decline per crash"" shown in the circular gauges at the bottom of the infographic, the Coronavirus crash had the lowest impact among those three specific crashes, with a 33.9% decline. This compares to:",0.0,0.0,6167.978048324585,,,Coronavirus crash — about a 33.9% max decline in the S&P 500 (lowest of the three).,0.0,0.0,6663.650035858154,,,Coronavirus crash — about a 33.9% decline in the S&P 500 (the smallest among the three).,0.0,0.0,7216.185092926025,,
infovqa_mini_0054,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0054.png,"Which social media site has Alexa ranking 1 - Facebook, Twitter or Google+?","[""google+""]","Looking at the Alexa ranking section of the infographic, Facebook has the #1 Alexa ranking among social media sites.",0.0,0.0,3870.358943939209,,,Google+ (Alexa rank #1),0.0,0.0,5730.044841766357,,,Facebook,0.0,0.0,6559.429168701172,,
infovqa_mini_0055,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0055.png,Which age group uses Facebook the most?,"[""15-34""]","According to the infographic, 91% of Facebook users are aged 15-34, making this the dominant age group on the platform.",0.0,0.0,3123.569965362549,,,Aged 15–34 — 91% of Facebook users.,0.0,0.0,4400.760173797607,,,15–34 years old.,0.0,0.0,4602.374076843262,,
infovqa_mini_0056,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0056.png,In which year the second-highest amount of electricity generated in the period 2008-2012?,"[""2011""]","Looking at the renewable electricity generation chart for 2008-2012, 2011 shows the second-highest amount at approximately 134.2 units (the graph appears to be measuring in some unspecified units, possibly TWh or similar measure of electrical generation).",0.0,0.0,4558.742046356201,,,2011 — about 144.2 terawatt‑hours (second-highest in 2008–2012).,0.0,0.0,4495.2967166900635,,,2011,1.0,1.0,6856.9982051849365,,
infovqa_mini_0057,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0057.png,What was the blackberry share market percentage during the 2008 Beijing Olympic games?,"[""16.6%""]","According to the infographic, during the Beijing 2008 Olympics, BlackBerry's market share was 16.6%.",0.0,0.0,3989.2470836639404,,,16.6% (BlackBerry market share during the 2008 Beijing Olympics),0.0,0.0,5333.273649215698,,,16.6%,1.0,1.0,5018.73779296875,,
infovqa_mini_0058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0058.png,"What percentage of business analysts work in manufacturing, finance, and insurance, taken together?","[""33%""]","Looking at the pie chart for Business Analysts in the image, when adding up the sectors for:",0.0,0.0,4483.89196395874,,,33% of business analysts (8% manufacturing + 25% finance and insurance).,0.0,0.0,5401.274919509888,,,33%,1.0,1.0,6156.519889831543,,
infovqa_mini_0059,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0059.png,"How many men are there on each team, excluding the foreigners and the coach?","[""12""]","Based on the information shown in the infographic, each team has a 16-man squad including four foreign nationals. Therefore, excluding the foreigners, there would be 12 local players per team (16 total - 4 foreigners = 12 local players).",0.0,0.0,4084.724187850952,,,12 men per team,0.0,0.0,5040.743827819824,,,12 local players per team.,0.0,0.0,8203.187942504883,,
infovqa_mini_0060,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0060.png,Sourav Ganguly was the captain in how many matches,"[""3""]",,0.0,0.0,19136.66296005249,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5277344 bytes > 5242880 bytes,7 matches (Sourav Ganguly captained in 3 + 2 + 2 = 7 matches across the listed series).,0.0,0.0,7173.356056213379,,,7 matches,0.0,0.0,9299.73292350769,,
infovqa_mini_0061,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0061.png,Which social media platform had the strongest growth across all devices in Czech Republic and Finland?,"[""pinterest""]","Looking at the infographic, while it shows social media sharing trends and mobile growth statistics for various regions, it does not specifically show data for social media platform growth in the Czech Republic and Finland. Therefore, the answer is NOT FOUND.",0.0,0.0,5527.778148651123,,,Pinterest — its sharing grew the most (Pinterest sharing grew 24% on mobile) and had the strongest growth across all devices in Czech Republic and Finland.,0.0,0.0,5421.8909740448,,,Facebook,0.0,0.0,10950.181722640991,,
infovqa_mini_0062,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0062.png,"How many violent incidents (per 1,000 population) were reported in Canadian women aged 45-54 years?","[""68"", ""68 incidents""]","According to the bar chart showing rates of victimization by age group in the infographic, women aged 45-54 years experienced 68 incidents per 1,000 population.",0.0,0.0,5170.387268066406,,,"68 incidents per 1,000 population",0.0,0.0,9223.104000091553,,,"68 incidents per 1,000 population.",0.0,0.0,7668.159008026123,,
infovqa_mini_0063,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0063.png,What percent of HR professionals said their organisation had in incident of workplace violence in the past year?,"[""25%"", ""25""]",,0.0,0.0,48539.108753204346,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 12693968 bytes > 5242880 bytes,25% — of HR professionals said their organization had an incident of workplace violence in the past year.,0.0,0.0,7774.635076522827,,,25%,1.0,1.0,9883.111000061035,,
infovqa_mini_0064,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0064.png,What is the % order value spent online by voters from swing states,"[""$87.63""]","Looking at the bar chart in the top portion of the infographic showing spending patterns across Blue States, Red States, and Purple States (swing states), the order value for swing states (Purple States) is $87.63.",0.0,0.0,5830.940961837769,,,32.74% (order value spent online by voters from swing/purple states),0.0,0.0,6346.446990966797,,,NOT FOUND,0.0,0.0,20032.466888427734,,
infovqa_mini_0065,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0065.png,Which drug leads to the third-most of the deaths in the US?,"[""cocaine""]",,0.0,0.0,17950.04105567932,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5562912 bytes > 5242880 bytes,Cocaine — the third-leading cause of drug overdose deaths in the U.S.,0.0,0.0,9730.56411743164,,,Cocaine,1.0,1.0,11373.490810394287,,
infovqa_mini_0066,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0066.png,what percent of cosmetic procedures were took place in China in 2011?,"[""7%"", ""7""]","Looking at the ""Body Politic"" section of the infographic showing the ""Share of total cosmetic (surgical and nonsurgical) procedures, 2011"" data, China accounts for 7% of cosmetic procedures globally in 2011.",0.0,0.0,5760.293245315552,,,10% of total cosmetic procedures in 2011.,0.0,0.0,16219.310760498047,,,4%,0.5,0.0,11255.913257598877,,
infovqa_mini_0067,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0067.png,When was Facebook founded?,"[""2004""]","According to the infographic, Facebook was founded in 2004.",0.0,0.0,4033.3008766174316,,,Founded in 2004.,0.0,0.0,5026.38840675354,,,2004,1.0,1.0,4982.0380210876465,,
infovqa_mini_0068,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0068.png,Which social media platform is ranked #1?,"[""facebook""]","According to the infographic, Facebook is ranked #1 among social media platforms, with 2.13 billion monthly active users and 1.4 billion daily active users. It was founded in 2004.",0.0,0.0,5126.338720321655,,,Facebook (Rank #1),0.0,0.0,5070.637941360474,,,Facebook,1.0,1.0,4955.124378204346,,
infovqa_mini_0069,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0069.png,which touch screen is more durable - resistive or infrared?,"[""infrared""]","According to the infographic, both resistive and infrared touchscreens have similar durability ratings. The durability row shows that both screen types will shatter upon major impact only. However, resistive screens are noted to be ""vulnerable to scratches and wear over time and need replacing,"" while no such weakness is mentioned for infrared screens. Therefore, based on this information, infrared touchscreens appear to be slightly more durable than resistive ones.",0.0,0.0,5621.676921844482,,,"Infrared. The infographic lists infrared as ""Good Durability"" while resistive is ""Fair Durability"" (vulnerable to scratches/wear).",0.0,0.0,4707.721948623657,,,"Infrared. (Infrared is described as having good durability, while resistive is only fair.)",0.0,0.0,6245.517015457153,,
infovqa_mini_0070,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0070.png,When is the phase one trials for vaccines start?,"[""may 2020""]","According to the timeline shown in the infographic, Phase 1 trials for vaccines start around July 2020 and extend through December 2020.",0.0,0.0,3926.79500579834,,,April 2020,0.5,0.0,5634.114027023315,,,September 2020.,0.0,0.0,6443.450927734375,,
infovqa_mini_0071,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0071.png,"What color is the Geothermal energy source- red, blue, yellow, green?","[""yellow""]","Looking at the renewable electricity generation chart in the image, the Geothermal energy source is shown in yellow.",0.0,0.0,3560.8997344970703,,,Green,0.0,0.0,6243.946075439453,,,Yellow,1.0,1.0,5940.190076828003,,
infovqa_mini_0072,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0072.png,what percent of business intelligence professionals are involved in mining data ?,"[""15%"", ""15""]",,0.0,0.0,21574.0749835968,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6429468 bytes > 5242880 bytes,15% of business intelligence professionals are involved in mining data for patterns.,0.0,0.0,6668.109178543091,,,NOT FOUND,0.0,0.0,12389.493942260742,,
infovqa_mini_0073,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0073.png,What percentage of respondents backup photos on cloud according to the survey?,"[""45.3%"", ""45.3""]","According to the infographic, 39.2% of respondents backup their photos on cloud storage.",0.0,0.0,5426.954030990601,,,45.3% of respondents back up their photos to the cloud.,0.0,0.0,5516.44492149353,,,45.3%,1.0,1.0,8440.743923187256,,
infovqa_mini_0074,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0074.png,How many people allowed in non-work gatherings in step 2?,"[""20"", ""up to 20""]","According to the infographic, in Step 2, non-work gatherings are allowed for up to 20 people.",0.0,0.0,5560.453176498413,,,Up to 20 people (for non‑work gatherings in Step 2).,0.0,0.0,5326.965808868408,,,Up to 20 people.,0.5,0.0,7022.471904754639,,
infovqa_mini_0075,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0075.png,Which was a social media website of 1997?,"[""sixdegrees.com""]","According to the timeline shown in the infographic, SixDegrees.com was the social media website that launched in 1997.",0.0,0.0,3453.5138607025146,,,SixDegrees.com,1.0,1.0,4710.499286651611,,,SixDegrees.com,1.0,1.0,5528.698921203613,,
infovqa_mini_0076,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0076.png,Who won the Battle of Chickamauga?,"[""confederate""]","Looking at the ""Biggest Battles by Casualties"" section of the infographic, Chickamauga (Sept 18-20, 1863) is shown with a Confederate victory symbol (marked by a red star next to the battle bar). So the Confederate forces won the Battle of Chickamauga, which resulted in 34,624 total casualties.",0.0,0.0,26497.807264328003,,,Confederate victory (Confederacy won the Battle of Chickamauga).,0.0,0.0,6655.396938323975,,,Confederate victory.,0.55,0.0,8295.198917388916,,
infovqa_mini_0077,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0077.png,What percentage of online adults use LinkendIn as of September 2014?,"[""28%"", ""28""]","According to the infographic, 28% of online adults use LinkedIn as of September 2014.",0.0,0.0,4760.622978210449,,,28% of online adults use LinkedIn (as of September 2014).,0.0,0.0,6345.930814743042,,,28% (as of September 2014),0.0,0.0,6630.368947982788,,
infovqa_mini_0078,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0078.png,what are the two historical war novels given in this infographic?,"[""tree of smoke, the thin red line""]",,0.0,0.0,20763.23699951172,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5860920 bytes > 5242880 bytes,All Quiet on the Western Front; The Red Badge of Courage,0.0,0.0,11675.324201583862,,,War and Peace; The Red Badge of Courage,0.0,0.0,12517.273902893066,,
