sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_donut,inference_time_ms_donut,tokens_used_donut,error_donut,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
icdar_tr_img_00293,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00293.jpg,"جندوبة
JENDOUBA
باجة
BEJA
طبرقة
TABARKA
دراهم
عين
AiN
DRAHAM
###
###
###
###","Arabic, None, Latin",ICDAR_mini,"جندوبة
JENDOUBA
باجة
BEJA
عين دراهم
AIN DRAHAM
103
طبرقة
TABARKA",2511.500835418701,,,<s_menu><s_nm> JENDOUBA</s_nm></s_total>,483.83188247680664,,,<table><tr><th>طريقة</th><td>TABARKA</td></tr><tr><th>جندوبة</th><td>JENDOUBA</td></tr><tr><th>بـأجة</th><td>B E J A</td></tr><tr><th>عين دراهم</th><td>AIN DRAHAM</td></tr></table>,1187.4380111694336,,
icdar_tr_img_00298,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00298.jpg,"المسارحة
احد
صامطة
الطوال
###
###
###
###
###
###
###
###
الشبيكة
###
###
٥٠٠
م
500
M","Latin, Arabic",ICDAR_mini,"أحد المسارحة
صامطة
الطوال
اليمن
AHAD AL MASARHA
SAMTHA
AL TUWAL
YEMEN
الشبكة
AL SHEIBIKAH
500 M
٥٠٠ م",2589.387893676758,,,<s_menu><s_nm>,461.0469341278076,,,"![img-0.jpeg](img-0.jpeg)

# لوردا

## 2021

### 1000 M

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**",2513.11993598938,,
icdar_tr_img_00310,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00310.jpg,"خياط
امواج
الأقمشة
الرجالية
للخياطة
8939629
٠٥٥٠٣٢١٢٦٩","Latin, Arabic",ICDAR_mini,"خياط
أسوان
الأقمشة
للخياطة الرجالية
٠٥٥٠٣٢١٢٦٩
8909629",2558.666229248047,,,<s_menu><s_nm>,436.4597797393799,,,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",1617.7411079406738,,
icdar_tr_img_00334,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00334.jpg,"ى
مغاسل
الأفق
###
LAUNDRY
###
ALـOFOQ
خدمة
###
سريعة
Service
OFOQ
Express","Arabic, Latin",ICDAR_mini,"مغاسل الأفق
OFOQ
AL-OFOQ LAUNDRY
خدمة سريعة Express Service
ـى
ـب
M",2491.1460876464844,,,<s_menu><s_nm> YORK LAUNDRYY,496.75893783569336,,,"# **Express Service**

![img-0.jpeg](img-0.jpeg)",1726.111888885498,,
icdar_tr_img_00383,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00383.jpg,"###
20
###
###
###
السعر
20
6
هبه
HEBA
إطفاء
حريق
صندوق
FIRE
HOSE
CABINET","Arabic, None, Latin",ICDAR_mini,"20
السعر
20
5
هبة
HEBA
صندوق إطفاء حريق
FIRE HOSE CABINET",3746.638059616089,,,<s_menu><s_nm>,1779.7467708587646,,,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)",2043.7119007110596,,
icdar_tr_img_00384,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00384.jpg,"صيدلية
صيدلية
###
شقرون","Latin, Arabic",ICDAR_mini,"صيدلية
صيدلية
شقرون+",2549.3969917297363,,,<s_menu><s_nm>,448.4062194824219,,,"# 69,80

![img-0.jpeg](img-0.jpeg)",1228.5640239715576,,
icdar_tr_img_00395,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00395.jpg,"نهج
الاندلس
RUE
ANDALOUS
DES","Latin, Arabic",ICDAR_mini,"نه الاندلس
RUE
DES ANDALOUS",2446.815013885498,,,<s_menu><s_nm> ANDA,450.8490562438965,,,"$$
\begin{aligned}
& \text { RUE } \\
& \text { LES ANDALOUS }
\end{aligned}
$$",1129.5769214630127,,
icdar_tr_img_00409,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00409.jpg,"طريق
25
شارع
الخليج
العربي
Gulf
Arabian
Street","Latin, Arabic",ICDAR_mini,"طريق
25
شارع الخليج العربي
Arabian Gulf Street",2458.0509662628174,,,<s_menu><s_nm> Arabian Gulf Street</s_nm></s_total>,491.12892150878906,,,"![img-0.jpeg](img-0.jpeg)

شارع الخليج العربي
Arabian Gulf Street",828.0758857727051,,
icdar_tr_img_00456,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00456.jpg,"igh
Ama
Travel
أسفار
457
393
96
وكالة
175
224
21
VOYAGES
DE
AGENCE
داخلية
رحلات
وخارجية
###
أمازيغ
Ama
للأسفار
على
عمرة
السنة
مدار
تذاكر
###
Travel
ges
ménage","Arabic, Latin",ICDAR_mini,"Ama ngh
Travel
96 393 457
21 224 175
AGENCE DE VOYAGES
Ama Lgh
Travel
رحلات داخلية وخارجية
عمرة على مدار السنة
تذاكر سفر
ges
ménage
وكالة أسفار
أمازيغ للأسفار",2759.596824645996,,,<s_menu><s_nm> AGENCE DE VOYAGES</s_nm><s_num>,566.9937133789062,,,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

# رخصة الاستفسار

## امازيغ للاسفار

ص. 393 457
21 224 175

### AGENCE DE VOYAGES

<table><tr><td>Amateur</td><td>رحلات داخلية وخارجية<br/>عمرة على مدار السنة<br/>تذاكر سفر</td></tr><tr><td>Travel</td><td></td></tr></table>

^{}[] ges
^{}[] aménage",1591.0978317260742,,
icdar_tr_img_00459,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00459.jpg,"###
###
جواجم
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
فطور
صباح
بونجورنو
ياغورت
دياري","Latin, None, Arabic",ICDAR_mini,"جواجم
فطور صباح
بونجورنو
ياغورت دياري
ربي Banjouno
Bongerno
SWHEN",2453.824043273926,,,<s_menu><s_nm>,441.7438507080078,,,"![img-0.jpeg](img-0.jpeg)

$$
\begin{aligned}
& \text { 今 } \\
& \text { 今 }
\end{aligned}
$$",3733.4201335906982,,
icdar_tr_img_00512,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00512.jpg,"###
تازركة",Arabic,ICDAR_mini,تازركة,2466.593027114868,,,<s_menu><s_nm>,460.45589447021484,,,# 8. 5015,1909.7719192504883,,
icdar_tr_img_00543,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00543.jpg,"الأساسات
قسم
لادن
بن
LADIN
BIN
PILING
٢٦٦٣٤٠٤
فاكس/
ت/
٢٦٢٦٣٤٧
١٥٥٥
ص-ب/
دبي
26266347
Dubai
Fax.
P.O.Box.
1555
Tel.
2663404","Latin, Arabic",ICDAR_mini,"بن لادن قسم الأساسات
BIN LADIN PILING
ت / ٢٦٦٣٤٠٤ فاكس / ٢٦٢٦٣٤٧ ص - ب/ ١٥٥٥ دبي
Tel. 2663404 Fax. 2626347 P.O.Box. 1555 Dubai",4731.049060821533,,,<s_menu><s_nm> 1000 ́ - Uo YUYAPEV / SLa Y77Y2 - Teljes. 2663404 Fax. 2626347 P. O.Box. 1555 Dubai</s_changeprice></s_total>,734.2729568481445,,,"بن لادن قسم الأساسات
BIN LADIN PILING

ت / ٢٦٦٣٤٠٤ فاكس / ٢٦٢٦٣٤٧ ص-ب / ١٥٥٥ دبي
Tel. 2663404 Fax. 2626347 P.O.Box. 1555 Dubai",1173.4552383422852,,
icdar_tr_img_00557,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00557.jpg,"الطبي
المجمع
Medical
###
City
المغناطيسي
بالرنين
التصوير
مخبر
التحاليل
الطبية
Médicales
D'analyses
Laboratoire","Latin, Arabic",ICDAR_mini,"التصـ
المجمع الطبي
Medical City
التصوير بالرنين المغناطيسى
مخبر التحاليل الطبية
Laboratoire D'analyses Médicales",2585.310220718384,,,<s_menu><s_nm> Medical City</s_nm><s_num> Laboral<sep/><s_nm> D'analyses Medicales</s_total>,542.9689884185791,,,"# البنج الذي

# Medical City

الصين، بلندن، المتلقي

مشير التحاليل الطبية
Laboratoire D'analyses Médicales",1594.8688983917236,,
icdar_tr_img_00573,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00573.jpg,"شبرا
###
مجمع
nmercial
Complex
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Latin, Arabic",ICDAR_mini,"مجمع شبرا مـ
mmercial Complex",2552.557945251465,,,<s_menu><s_nm> 1yuu gozo nmereial Complex</s_total>,589.5750522613525,,,"# La Ipii gaza

# Commercial Complex

![img-0.jpeg](img-0.jpeg)",2608.3030700683594,,
icdar_tr_img_00591,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00591.jpg,"شحن
نقطة
ooredoo","Latin, Arabic",ICDAR_mini,"نقطة شحن
onedoo",2486.4470958709717,,,<s_menu><s_nm> OOOOO,446.1700916290283,,,"100000
100000",968.4991836547852,,
icdar_tr_img_00593,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00593.jpg,"ربط
حزام
الآمان
Seat
Wear
Belt","Latin, Arabic",ICDAR_mini,"ربط حزام
الآمان
Wear Seat
Belt",2457.0531845092773,,,<s_menu><s_nm> Wear Seat</s_nm><s_price> Belt</s_price></s_menu>,531.0189723968506,,,"![img-0.jpeg](img-0.jpeg)

# **7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**

**7989988**",1103.49702835083,,
icdar_tr_img_00620,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00620.jpg,"le
Parti
Socialiste
Unifié
Maroc
-
المغرب
الموحد
الإشتراكي
الحزب
Com
-","Symbols, Arabic, Latin",ICDAR_mini,"Parti Socialiste Unifié - Maroc
الحزب الإشتراكي الموحد - المغرب
le
Com",2464.416980743408,,,<s_menu><s_nm> Parti Socialiste Unifie - Maroc</s_nm><s_num> [2]-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,8002.228021621704,,,"# Partì Socialiste Unifié - Maroc

الحزب الاشتراكي الموجد - المغرب

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)",1161.8139743804932,,
icdar_tr_img_00638,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00638.jpg,"لجنة
زكاة
القدس
باتجاه
الصدقات
النذور
الزكوات
نستقبل
و
و
لجنة
أيتام
صدقة
كفالة
الفطر
القدس
صائم
زكاة
افطار
و
و",Arabic,ICDAR_mini,"باتجاه لجنة زكاة القدس
نستقبل الزكوات , الصدقات , النذور
افطار صائم , صدقة الفطر, كفالة أيتام
لكنه ذكاء التاسع",2512.8321647644043,,,<s_menu><s_nm>,433.87293815612793,,,"![img-0.jpeg](img-0.jpeg)

**بِالْجَاء لِجِئَة زَكَاة القَدَس**

**فَسَتَقْبَل الرَّكْبَاتِ ، الصَدَقَاتِ ، القَدَرِ**

**فَصَار صَالِحٍ ، صَدَقَة الفَصَارِ ، كَثَائَة اِيمَامِ**",1518.5399055480957,,
icdar_tr_img_00661,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00661.jpg,"###
###
###
نظيف
ديما
M
Farrell
ميكانيك
###
ن
Nana
###
سيّارات
3
3
2
2
898
2
2
###
1
###
G
136
54492
54493","Arabic, Latin",ICDAR_mini,"Nadhir
كيما نظيف
ميكانيك
سيارات
Nonà
2 2 898
2 2009
G 1 136
5 ----",2603.4750938415527,,,<s_menu><s_nm>,438.4479522705078,,,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)",1762.225866317749,,
icdar_tr_img_00682,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00682.jpg,"ديوان
للأسفار
Travel
Diwan","Arabic, Latin",ICDAR_mini,"Diwan Travel
للأسفار",2458.298921585083,,,<s_menu><s_nm> Diwan Travel</s_nm><s_cnt> 1</s_cnt><s_price> JLow iU</s_total>,542.0172214508057,,,"![img-0.jpeg](img-0.jpeg)

Diwan Travel

![img-1.jpeg](img-1.jpeg)

Шиайт",1726.4468669891357,,
icdar_tr_img_00690,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00690.jpg,"الهواتف
المتميزة
ونيات
Phones
###
جوالك
###
0565229769
###
E052
084
085
٧٣٢٤","Latin, Arabic",ICDAR_mini,"الهواتف المتميزة
