sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_00707,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00707.jpg,"جربة
سنتر
كوبي
Copy
Center
Djerba
Photocopie
noir
/Blanc
Couleur
&
laser
numerique
Tirage
de
Plan
Location
Data
-Show
Transfert
-
-
ti-short
sur
Plastification
chaud
a
Spiral
&
reliure
-
à
chaud
Tél:
75
652
995
Fax:
75
652
996
3
###","Symbols, Arabic, Latin",ICDAR_mini,"كوبي سنتر جربة

Copy Center Djerba

Photocopie noir/Blanc & Couleur laser numerique
Tirage de Plan - Location Data-Show - Transfert sur ti-short
Plastification a chaud - Spiral & reliure a chaud

Tél: 75 652 995    Fax: 75 652 996",10341.14408493042,,,,14949.00107383728,,
icdar_tr_img_00708,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00708.jpg,"NOOR
BANK
نور
بنك
بنك
نور
Noor
Bank","Latin, Arabic",ICDAR_mini,"NOOR
BANK
نور بنك
Noor Bank",5551.284074783325,,,"- NOOR BANK
- Noor Bank
- نور بنك",7098.911285400391,,
icdar_tr_img_00715,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00715.jpg,"إقامة
الأحلام
شقق
مؤثثة
خاصّة
بالعائلات
الجوّال:
442
740
52
892
242
20","Latin, Arabic",ICDAR_mini,"إقامة الأحلام
شقق مفروشة خاصة بالعائلات
20 242 852   52 740 442",7924.555063247681,,,,13577.853918075562,,
icdar_tr_img_00721,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00721.jpg,"###
التونسي
S'UT
M
###
الجنوب
مصرف
بالتفصيل
كهربائية
مواد
بيع
###","Latin, None, Arabic",ICDAR_mini,"Extracted text (as seen in the image):

- TOSUT  (logo, stylized)
- مصرف الجنوب التونسي
- بيع مواد كهربائية بالتقسيط

Partially visible / unreadable small text:
- Small vertical black sign near the camera: ""Dist..."" (partly visible)
- Small sticker/labels near the same area showing icons and letters like ""M"" and ""Tel"" (not fully legible)",13864.300012588501,,,"- مصرف الجنوب التونسي
- بيع مواد كهربائية بالجملة والتفصيل
- SUT",12981.366157531738,,
icdar_tr_img_00742,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00742.jpg,"مركز
التصوير
الفارابي
الطبي",Arabic,ICDAR_mini,مركز التصوير الطبي الفارابي,7537.298202514648,,,مركز التصوير الطبي الفارابي,11058.06016921997,,
icdar_tr_img_00752,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00752.jpg,"وزارة
الداخلية",Arabic,ICDAR_mini,"وزارة الداخلية

(Transliteration: Wizarat al-Dakhiliyah — English: Ministry of Interior)",5840.890884399414,,,"- وزارة الداخلية

There is no other clearly legible text in the image.",4719.5329666137695,,
icdar_tr_img_00783,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00783.jpg,"نجد
للإتصالات
Najd
Telecom
Tel:
013
8999633
قطاعي
جملة
للإيجار
###
FOR
###
###
###
###
###
###
AGH
المانع
العامة
###
###
###","Arabic, None, Latin",ICDAR_mini,"Here is a transcription of the text visible in the image. I note a few small areas that are blurry; those are marked ""(uncertain)"".

Main sign:
- لِلاتِّصالات
- نجد
- Najd Telecom
- Tel: 013 8999633
- جملة وقطاعي (uncertain)

Poster in the doorway:
- للإيجار (or الايجار) (uncertain)
- FOR RENT
- (phone numbers on the poster are present but blurry / unreadable in the photo)

Text on the car door (small, partly blurred):
- AGH
- (Arabic line above AGH and English hospital name below are present but not fully legible / uncertain)

If you want, I can try to zoom/crop and enhance specific regions (main sign, for-rent poster, car door) to attempt a clearer read of the blurred lines and phone numbers.",13194.8401927948,,,,13165.552139282227,,
icdar_tr_img_00846,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00846.jpg,"###
اهلا
WELCOME
سهلا
بكم
و
TO
فى
الكويت
KUWAIT
###
###
###
###","Arabic, Latin",ICDAR_mini,"Extracted text (as seen in the image):

- WELCOME
- TO
- KUWAIT

Arabic line:
- اهلا و سهلا بكم في الكويت

Text on the orange panel (small, lower sign — approximate due to image size):
- AIRPORT MALL
- سوق المطار",7269.908905029297,,,,11367.432832717896,,
icdar_tr_img_00878,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00878.jpg,"igh
Ama
Travel
96
393
أسفار
457
21
175
224
وكالة
AGENCE
DE
VOYAGES
وخارجية
###
###
داخلية
رحلات
السنة
عمرة
مدار
على
للأسفار
أمازيغ
###
سفر
تذاكر
er
###
###
###
###","Latin, None, Arabic",ICDAR_mini,"Here is the text I can read from the image (I note uncertain/partially visible portions with brackets):

Top freestanding sign:
- Amazing Travel  [logo]  (appears as ""Amazin Travel"" / ""Amazing Travel"")

Large purple banner across building:
- 96 393 457
- 21 224 175
- AGENCE DE VOYAGES
- [small travel logo] Travel

Arabic on the purple banner:
- وكالة أسفار
- [smaller Arabic line below, partially obscured/unreadable]

Other visible fragments:
- [partial sign at left with a plus sign and ""er"" (partially visible)]

If you want, I can crop and enhance specific areas (e.g., the top logo or the Arabic line) to try to improve recognition of the uncertain parts.",10615.786075592041,,,,14128.968238830566,,
icdar_tr_img_00902,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00902.jpg,"CAMERAMAN!
Hi
THiNKS
BOSS
MY
OFFice
THE
AT
I'M
HUSH!!
TUNiSiA
ViVA
#اَلْإجاَبة-تُونِسْ","Arabic, Latin",ICDAR_mini,"Here is the text visible in the image (with best-effort transcriptions where handwriting/Arabic is unclear):

Right sign (English):
- Hi CAMERAMAN!
- MY BOSS THINKS I'M AT THE OFFICE
- [Tunisian flag icon] VivaTunisia
- (small handwritten word near the flag — appears to read either ""PUSH!!"" or ""HUSH!!"" — unclear)

Left sign:
- #الاجابةتونس  (best-effort Arabic transcription of the hashtag; contains a Tunisian flag icon beneath)

Notes:
- The Arabic hashtag is stylized handwriting; the exact letters are uncertain — the above is my best guess/transliteration.",13274.380207061768,,,"Here is the text that is legible in the image:

- Hi CAMERAMAN!
- MY BOSS THINKS I'M AT THE OFFICE
- HUSH!!
- VIVA Tunisia

Left sign contains Arabic text and a small Tunisian flag, but the exact Arabic wording is not clearly readable in this image.",9660.449743270874,,
icdar_tr_img_00910,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00910.jpg,"مؤسسة
هادي
فيصل
فيصل
Al
Share
###
للبيع
###
منزلية
جوالات
أجهزة
مكيفات
سيارات
-
-
-
-
###
###
###
###
###
###","Symbols, Arabic, None, Latin",ICDAR_mini,"مؤسسة فيصل هادي
للبيع بالتقسيط
سيارات - مكيفات - أجهزة منزلية - جوالات
Al Share

(ملاحظات: هناك ملصقات وكتابات صغيرة أسفل الواجهة غير قابلة للقراءة بوضوح)",12066.671133041382,,,,15128.008127212524,,
icdar_tr_img_00916,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00916.jpg,"###
###
###
###
###
###
###
الحرس","None, Arabic",ICDAR_mini,الحرس,7828.965187072754,,,الحرس,7431.506156921387,,
icdar_tr_img_00951,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00951.jpg,"البلدية
MUNICIPALITE
ولاية
الامن
POLICE
DE
WILAYA
الوقاية
المدنية
CIVILE
PROTECTION","Arabic, Latin",ICDAR_mini,"البلدية
MUNICIPALITE
→

ولاية الامن
WILAYA DE POLICE
→

الوقاية المدنية
PROTECTION CIVILE
→",7169.201850891113,,,"- البلدية
- MÜNICIPALITE

- ولاية الأمن
- WILAYA DE POLICE

- الوقاية المدنية
- PROTECTION CIVILE",9870.121955871582,,
icdar_tr_img_00986,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00986.jpg,"الشارقة
SHARJAH","Latin, Arabic",ICDAR_mini,"الشارقة
SHARJAH",3526.9486904144287,,,"- العربية: الشارقة
- English: SHARJAH",5843.619108200073,,
icdar_tr_img_01057,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01057.jpg,"G23
MULTIMEDI
MULTIMEDIA
G23
Level
1
Learning
Centre
2
Level
###
ENGINEERING
of
Engineering
Faculty
School
Information
of
and
Technology
###
Information
Communication
Technology
and
School
Engineering
of
Level
3
Level1
School
Humanition
of
###","None, Latin",ICDAR_mini,"G23
MULTIMEDIA

(Metal sign on the door)
MULTIMEDIA
G23
Level 1
Learning Centre
Level 2
School of Information and Communication Technology
Level 3
School of Humanities

(Left window)
ENGINEERING
G20
Faculty of Engineering and Information Technology",12129.42385673523,,,,15488.310098648071,,
icdar_tr_img_01110,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01110.jpg,"Hendrick
MOTORSPORTS
MUSEUM
&
TEAM
STORE
4411","Symbols, Latin",ICDAR_mini,"Hendrick
MOTORSPORTS
MUSEUM & TEAM STORE
4411",8602.312803268433,,,"- Hendrick Motorsports
- Museum & Team Store
- 4411",12800.193786621094,,
icdar_tr_img_01117,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01117.jpg,"DELUXE
FLEMINS'S
10
###
10
###","None, Latin",ICDAR_mini,"FLEMING'S DELUXE

10
10

(Note: there is small text under the ""10"" plaques that is too small/blurred to read.)",6380.568742752075,,,"- FLEMING'S DELUXE
- 10 (appears twice on blue signs near the entrance)",5669.096946716309,,
icdar_tr_img_01175,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01175.jpg,"###
19",Latin,ICDAR_mini,"Detected text (legible):
- 19

Notes:
- Other markings (small text above the number, the circular patch on the chest, logos on the uniform) are too small/blurred to read reliably in this image. If you can provide a higher-resolution or closer crop of the chest/patch areas, I can attempt to extract the rest.",10731.635332107544,,,"- 19
- NIKE

Notes: Other text on the jersey (small yellow text above the number and the circular patch) is not clearly legible in this image. If you can provide a higher-resolution crop of the chest area, I can attempt to extract that as well.",11996.497869491577,,
icdar_tr_img_01178,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01178.jpg,"LEEDS
TO
WELCOME
###
###
###
###
###
right,
We're
you're
wrong,
Yorkshire.
Yorkshire
Yorkshire","None, Latin",ICDAR_mini,"WELCOME TO LEEDS

We're right, you're wrong,
Yorkshire Yorkshire Yorkshire.",5758.222818374634,,,"WELCOME TO LEEDS
We're right, you're wrong,
Yorkshire Yorkshire Yorkshire.",5619.827032089233,,
icdar_tr_img_01299,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01299.jpg,"###
###
إتحاد
BOYS
PRIMARY
SCHOOL
RUMLI
F.G
(F.A)
ISLAMABAD","Arabic, Latin",ICDAR_mini,"F.G BOYS PRIMARY SCHOOL
RUMLI (F.A.) ISLAMABAD

(There is additional small Urdu/cursive text on the semicircular top of the sign and on the right pillar plaque that is not clearly legible in the image.)",8811.861991882324,,,"Text extracted from the image:

- F.G BOYS PRIMARY SCHOOL
- RUMLI (F.A) ISLAMABAD

Note: There is a small circular sign above that image text is not legible in this photo.",10705.44409751892,,
icdar_tr_img_01308,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01308.jpg,"hp
invent
ED
!
internet
The","Symbols, Latin",ICDAR_mini,"hp
invent
ED
The internet!",7791.996955871582,,,"- hp
- invent
- The internet",10067.278861999512,,
icdar_tr_img_01309,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01309.jpg,"BIAFINE
R
TROLAMINE
POUR
EMULSI
CUTANÉE
APPLICA",Latin,ICDAR_mini,"Here is the extracted text from the image (with uncertain/partially visible text indicated):

- BIAFINE®
- TROLAMINE

Partially visible / small text (best-effort):
- EMULSION (vertical, partially visible)
- POUR (partially visible, unsure)
- [handwritten signature-like squiggle]

If you want, I can crop/zoom the region with the small vertical text and try to read it more precisely.",13134.046077728271,,,"- BIAFINE
- TROLAMINE",12829.8020362854,,
icdar_tr_img_01496,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01496.jpg,"ROLLS
###
Rolls-
Royce
ROYCE",Latin,ICDAR_mini,"ROLLS
ROYCE
(RR monogram)
Rolls-Royce",4171.127796173096,,,"ROLLS ROYCE
Rolls-Royce",5881.899118423462,,
icdar_tr_img_01517,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01517.jpg,"SHOPPERS
OPEN
24
DRUGMART
###
###","None, Latin",ICDAR_mini,"SHOPPERS
DRUG MART
OPEN 24 HRS",6946.418762207031,,,"- SHOPPERS
- DRUG MART
- OPEN 24 HOURS
- PHARMACY",7332.080841064453,,
icdar_tr_img_01542,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01542.jpg,"CRABTREE
&
EVELYN","Symbols, Latin",ICDAR_mini,CRABTREE & EVELYN,3266.216993331909,,,"CRABTREE &
EVELYN",7590.564250946045,,
icdar_tr_img_01543,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01543.jpg,"Vahn's
CLOTHING
&
TAILORING
FINAL
ClEARANCE","Symbols, Latin",ICDAR_mini,"Vahan's
CLOTHING & TAILORING
FINAL CLEARANCE",6732.538938522339,,,"Vahan's
CLOTHING &
TAILORING
FINN CLEARANCE",8739.857196807861,,
icdar_tr_img_01712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01712.jpg,"love
we
technology
bouygues
TELECOM",Latin,ICDAR_mini,"we love
technology

bouygues
TELECOM",8329.632997512817,,,"- we love
- technology
- bouygues
- TELECOM",10750.494003295898,,
icdar_tr_img_01719,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01719.jpg,"WELCOME
TO
OUR
OOL
IS
THERE
NO
""P""
NOTICE
IN
WAY.
IT
THAT
LETS
KEEP
POOL
-
SSC
STREET
SIGNS","Symbols, Latin",ICDAR_mini,"WELCOME TO OUR
OOL

NOTICE THERE IS NO ""P"" IN
POOL - LETS KEEP IT THAT WAY.

SSC STREET SIGNS ®",7635.011672973633,,,"WELCOME TO OUR
OOL
NOTICE THERE IS NO 'P' IN
POOL - LETS KEEP IT THAT WAY.
SSC STREET SIGNS",9620.21279335022,,
icdar_tr_img_01728,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01728.jpg,"Colgate
R
Total
R
WHITENING
ADVANCED",Latin,ICDAR_mini,"Colgate®
Total®
ADVANCED WHITENING",9921.985149383545,,,"- Colgate
- Total
- ADVANCED WHITENING",14103.36685180664,,
icdar_tr_img_01797,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01797.jpg,"Knight
Foundation
The
projects
[the
fellows]
devel-
oped
are
transforming
of
thousands
Detroiters
lives
right
now.
###
###
CODE
FOR
###
for
Tech
###
AMERICA
CODE
###
73
###
###
20
###
81
###
133","None, Latin",ICDAR_mini,"Knight Foundation

CODE FOR
AMERICA

""The projects [the fellows] developed are transforming thousands of Detroiters lives right now.""

CODE FOR AMERICA PARTNERS WITH LOCAL GOVERNMENTS
TO FOSTER INNOVATION AND CIVIC ENGAGEMENT

(icons)

73 Fellows
20 Municipalities
63 Apps/Projects
15 Events hosted

Tech for Engagement",8395.63798904419,,,"- Knight Foundation
- CODE FOR AMERICA
- The projects the fellows develop are transforming thousands of Detroiters’ lives right now.",8129.616975784302,,
icdar_tr_img_01803,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01803.jpg,"DON'T
W
DRIVE
LIKE
A
Country
drivers.
roads
safer
need
MAC
###","None, Latin",ICDAR_mini,"DON'T DRIVE LIKE A W

Country roads need safer drivers.

MAC",7281.416177749634,,,"DON'T DRIVE LIKE A W
Country roads need safer drivers.
MAC",8191.359043121338,,
icdar_tr_img_01870,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01870.jpg,"OF
MAKER
LEADING
A
L.A.'s
ENGINES
ECONOMIC
CALIFORNIA
CSUN
BODY&PA
UNIVERSITY
STATE
CSUN.EDU/RISE
###
CLEARCHANNEL
###
EUROPEAN
###
###
eCc
###
310.
Beverly","None, Latin",ICDAR_mini,"A LEADING MAKER OF
— L.A.'s —
ECONOMIC ENGINES

CSUN.EDU/RISE

CSUN
CALIFORNIA STATE UNIVERSITY
NORTHRIDGE

CLEAR CHANNEL

(partially visible / other signs)
Beverly (partial)
BODYPA... (partial)
ecc
EUROPEAN (partial)
CLINIC (partial)
310... (partial phone number)",9563.907861709595,,,,11662.923812866211,,
icdar_tr_img_02018,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02018.jpg,"PEI
ARTISAN
&
Décoration
Peinture
MORAL
ERIC","Symbols, Latin",ICDAR_mini,"ARTISAN PEI
Peinture Décoration &
MORAL
ERIC",6963.382005691528,,,"ARTISAN PEI
Peinture Décoration &
MORAL
ERIC",11461.099624633789,,
icdar_tr_img_02085,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_02085.jpg,"MERLIN
LEROY",Latin,ICDAR_mini,LEROY MERLIN,6302.411079406738,,,LEROY MERLIN,9492.560863494873,,
