sample_id,image_path,dataset,language,ground_truth,gpt-5-mini_prediction,gpt-5-mini_prompt,gpt-5-mini_inference_time_ms,gpt-5-mini_tokens_used,gpt-5-mini_error,gpt-5-mini_timestamp,gpt-5-nano_prediction,gpt-5-nano_prompt,gpt-5-nano_inference_time_ms,gpt-5-nano_tokens_used,gpt-5-nano_error,gpt-5-nano_timestamp
icdar_tr_img_00593,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00593.jpg,ICDAR_mini,"Latin, Arabic","ربط
حزام
الآمان
Seat
Wear
Belt","ربط حزام
الأمان
Wear Seat
Belt",Extract all text from this document image,4464.998006820679,,,2025-12-23T21:20:49.716162,"Extracted text:

Arabic:
- ربط حزام
- الامان

English:
- Wear Seat Belt",Extract all text from this document image,7900.081157684326,,,2025-12-23T22:00:15.516877
icdar_tr_img_00620,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00620.jpg,ICDAR_mini,"Symbols, Arabic, Latin","le
Parti
Socialiste
Unifié
Maroc
-
المغرب
الموحد
الإشتراكي
الحزب
Com
-","Parti Socialiste Unifié - Maroc

الحزب الإشتراكي الموحد - المغرب",Extract all text from this document image,5754.352807998657,,,2025-12-23T21:27:13.478060,"Parti Socialiste Unifié - Maroc
الحزب الإشتراكي الموحد - المغرب",Extract all text from this document image,8074.96976852417,,,2025-12-23T22:07:39.104457
icdar_tr_img_00638,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00638.jpg,ICDAR_mini,Arabic,"لجنة
زكاة
القدس
باتجاه
الصدقات
النذور
الزكوات
نستقبل
و
و
لجنة
أيتام
صدقة
كفالة
الفطر
القدس
صائم
زكاة
افطار
و
و","باتجاه لجنة زكاة القدس
نستقبل الزكوات، الصدقات، النذور
افطار صائم، صدقة الفطر، كفالة ايتام",Extract all text from this document image,11489.161968231201,,,2025-12-23T21:24:12.476079,,Extract all text from this document image,11637.759923934937,,,2025-12-23T22:04:26.350445
icdar_tr_img_00661,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00661.jpg,ICDAR_mini,"Arabic, Latin","###
###
###
نظيف
ديما
M
Farrell
ميكانيك
###
ن
Nana
###
سيّارات
3
3
2
2
898
2
2
###
1
###
G
136
54492
54493","Here is the text I can read from the image (with notes where parts are unclear):

- ميكانيك سيارات
  - Transliteration: ""Mīkānīk sayyārāt"" (meaning ""car mechanic(s)"")

- Sign above (partially visible): ""Nadin"" (Latin letters) — the small Arabic on that sign is not fully legible.

- Right-side sign (logo): ""Nano""

- Small black panel at right with white digits — numbers are partially visible but not fully legible.

- Small vertical beige plate on the wall (left of the painted sign) — text not legible.

If you want, I can crop and enhance specific areas (top sign, black panel, beige plate) to try to read the unclear text more accurately.",Extract all text from this document image,13715.40880203247,,,2025-12-23T21:24:45.038102,,Extract all text from this document image,14187.381744384766,,,2025-12-23T22:04:58.550877
icdar_tr_img_00682,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00682.jpg,ICDAR_mini,"Arabic, Latin","ديوان
للأسفار
Travel
Diwan","ديوان
للأسفار
Diwan Travel",Extract all text from this document image,8565.452098846436,,,2025-12-23T21:21:49.929677,"- Diwan Travel
- ديوان للسفر",Extract all text from this document image,10848.987102508545,,,2025-12-23T22:01:34.143379
icdar_tr_img_00690,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00690.jpg,ICDAR_mini,"Latin, Arabic","الهواتف
المتميزة
ونيات
Phones
###
جوالك
###
0565229769
###
E052
084
085
٧٣٢٤","Extracted text (readable):

- الهواتف المتميزة
- Special Phones
- 0565229769 (with WhatsApp icon)

Partially visible / uncertain text:
- جوالك (partial, on left blue panel)
- Yellow plate on pillar: E052 08A 085 (uncertain/partly obscured)",Extract all text from this document image,9024.327993392944,,,2025-12-23T21:25:12.991992,"- الهـواتف المميزة
- Special Phones
- 0565229769",Extract all text from this document image,10520.127058029175,,,2025-12-23T22:05:33.254713
icdar_tr_img_00695,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00695.jpg,ICDAR_mini,"Arabic, None, Latin","###
نديم
تحرّك
###
###
###
العزيز
بن
عبد
###
KING
###","Extracted text (as best readable):

- تحرك
- نديم اللي (approximate)
- f nadeemfitness  @nadeemfitness  #nadeemfitness (approximate social handles)
- بن عبد العزيز (approximate)
- KING ABDULLAH",Extract all text from this document image,14325.411081314087,,,2025-12-23T21:27:27.803890,,Extract all text from this document image,15156.975746154785,,,2025-12-23T22:07:54.261589
icdar_tr_img_00707,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00707.jpg,ICDAR_mini,"Symbols, Arabic, Latin","جربة
سنتر
كوبي
Copy
Center
Djerba
Photocopie
noir
/Blanc
Couleur
&
laser
numerique
Tirage
de
Plan
Location
Data
-Show
Transfert
-
-
ti-short
sur
Plastification
chaud
a
Spiral
&
reliure
-
à
chaud
Tél:
75
652
995
Fax:
75
652
996
3
###","كوبي سنتر جربة

Copy Center Djerba

Photocopie noir/Blanc & Couleur laser numerique
Tirage de Plan - Location Data-Show - Transfert sur ti-short
Plastification a chaud - Spiral & reliure a chaud

Tél: 75 652 995    Fax: 75 652 996",Extract all text from this document image,10341.14408493042,,,2025-12-23T21:25:44.634116,,Extract all text from this document image,14949.00107383728,,,2025-12-23T22:06:08.784617
icdar_tr_img_00708,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00708.jpg,ICDAR_mini,"Latin, Arabic","NOOR
BANK
نور
بنك
بنك
نور
Noor
Bank","NOOR
BANK
نور بنك
Noor Bank",Extract all text from this document image,5551.284074783325,,,2025-12-23T22:12:11.547783,"- NOOR BANK
- Noor Bank
- نور بنك",Extract all text from this document image,7098.911285400391,,,2025-12-23T22:58:45.050812
icdar_tr_img_00715,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00715.jpg,ICDAR_mini,"Latin, Arabic","إقامة
الأحلام
شقق
مؤثثة
خاصّة
بالعائلات
الجوّال:
442
740
52
892
242
20","إقامة الأحلام
شقق مفروشة خاصة بالعائلات
20 242 852   52 740 442",Extract all text from this document image,7924.555063247681,,,2025-12-23T22:13:55.980567,,Extract all text from this document image,13577.853918075562,,,2025-12-23T23:00:53.933441
icdar_tr_img_00721,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00721.jpg,ICDAR_mini,"Latin, None, Arabic","###
التونسي
S'UT
M
###
الجنوب
مصرف
بالتفصيل
كهربائية
مواد
بيع
###","Extracted text (as seen in the image):

- TOSUT  (logo, stylized)
- مصرف الجنوب التونسي
- بيع مواد كهربائية بالتقسيط

Partially visible / unreadable small text:
- Small vertical black sign near the camera: ""Dist..."" (partly visible)
- Small sticker/labels near the same area showing icons and letters like ""M"" and ""Tel"" (not fully legible)",Extract all text from this document image,13864.300012588501,,,2025-12-23T21:27:04.140335,"- مصرف الجنوب التونسي
- بيع مواد كهربائية بالجملة والتفصيل
- SUT",Extract all text from this document image,12981.366157531738,,,2025-12-23T22:07:24.799155
icdar_tr_img_00742,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00742.jpg,ICDAR_mini,Arabic,"مركز
التصوير
الفارابي
الطبي",مركز التصوير الطبي الفارابي,Extract all text from this document image,7537.298202514648,,,2025-12-23T21:20:33.025662,مركز التصوير الطبي الفارابي,Extract all text from this document image,11058.06016921997,,,2025-12-23T21:59:52.974172
icdar_tr_img_00752,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00752.jpg,ICDAR_mini,Arabic,"وزارة
الداخلية","وزارة الداخلية

(Transliteration: Wizarat al-Dakhiliyah — English: Ministry of Interior)",Extract all text from this document image,5840.890884399414,,,2025-12-23T21:22:12.052460,"- وزارة الداخلية

There is no other clearly legible text in the image.",Extract all text from this document image,4719.5329666137695,,,2025-12-23T22:02:00.928290
icdar_tr_img_00783,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00783.jpg,ICDAR_mini,"Arabic, None, Latin","نجد
للإتصالات
Najd
Telecom
Tel:
013
8999633
قطاعي
جملة
للإيجار
###
FOR
###
###
###
###
###
###
AGH
المانع
العامة
###
###
###","Here is a transcription of the text visible in the image. I note a few small areas that are blurry; those are marked ""(uncertain)"".

Main sign:
- لِلاتِّصالات
- نجد
- Najd Telecom
- Tel: 013 8999633
- جملة وقطاعي (uncertain)

Poster in the doorway:
- للإيجار (or الايجار) (uncertain)
- FOR RENT
- (phone numbers on the poster are present but blurry / unreadable in the photo)

Text on the car door (small, partly blurred):
- AGH
- (Arabic line above AGH and English hospital name below are present but not fully legible / uncertain)

If you want, I can try to zoom/crop and enhance specific regions (main sign, for-rent poster, car door) to attempt a clearer read of the blurred lines and phone numbers.",Extract all text from this document image,13194.8401927948,,,2025-12-23T21:26:50.275607,,Extract all text from this document image,13165.552139282227,,,2025-12-23T22:07:11.817342
icdar_tr_img_00846,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00846.jpg,ICDAR_mini,"Arabic, Latin","###
اهلا
WELCOME
سهلا
بكم
و
TO
فى
الكويت
KUWAIT
###
###
###
###","Extracted text (as seen in the image):

- WELCOME
- TO
- KUWAIT

Arabic line:
- اهلا و سهلا بكم في الكويت

Text on the orange panel (small, lower sign — approximate due to image size):
- AIRPORT MALL
- سوق المطار",Extract all text from this document image,7269.908905029297,,,2025-12-23T22:15:59.439504,,Extract all text from this document image,11367.432832717896,,,2025-12-23T23:03:24.260809
icdar_tr_img_00878,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00878.jpg,ICDAR_mini,"Latin, None, Arabic","igh
Ama
Travel
96
393
أسفار
457
21
175
224
وكالة
AGENCE
DE
VOYAGES
وخارجية
###
###
داخلية
رحلات
السنة
عمرة
مدار
على
للأسفار
أمازيغ
###
سفر
تذاكر
er
###
###
###
###","Here is the text I can read from the image (I note uncertain/partially visible portions with brackets):

Top freestanding sign:
- Amazing Travel  [logo]  (appears as ""Amazin Travel"" / ""Amazing Travel"")

Large purple banner across building:
- 96 393 457
- 21 224 175
- AGENCE DE VOYAGES
- [small travel logo] Travel

Arabic on the purple banner:
- وكالة أسفار
- [smaller Arabic line below, partially obscured/unreadable]

Other visible fragments:
- [partial sign at left with a plus sign and ""er"" (partially visible)]

If you want, I can crop and enhance specific areas (e.g., the top logo or the Arabic line) to try to improve recognition of the uncertain parts.",Extract all text from this document image,10615.786075592041,,,2025-12-23T22:32:08.576629,,Extract all text from this document image,14128.968238830566,,,2025-12-23T23:21:21.012347
icdar_tr_img_00902,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00902.jpg,ICDAR_mini,"Arabic, Latin","CAMERAMAN!
Hi
THiNKS
BOSS
MY
OFFice
THE
AT
I'M
HUSH!!
TUNiSiA
ViVA
#اَلْإجاَبة-تُونِسْ","Here is the text visible in the image (with best-effort transcriptions where handwriting/Arabic is unclear):

Right sign (English):
- Hi CAMERAMAN!
- MY BOSS THINKS I'M AT THE OFFICE
- [Tunisian flag icon] VivaTunisia
- (small handwritten word near the flag — appears to read either ""PUSH!!"" or ""HUSH!!"" — unclear)

Left sign:
- #الاجابةتونس  (best-effort Arabic transcription of the hashtag; contains a Tunisian flag icon beneath)

Notes:
- The Arabic hashtag is stylized handwriting; the exact letters are uncertain — the above is my best guess/transliteration.",Extract all text from this document image,13274.380207061768,,,2025-12-23T21:24:00.986259,"Here is the text that is legible in the image:

- Hi CAMERAMAN!
- MY BOSS THINKS I'M AT THE OFFICE
- HUSH!!
- VIVA Tunisia

Left sign contains Arabic text and a small Tunisian flag, but the exact Arabic wording is not clearly readable in this image.",Extract all text from this document image,9660.449743270874,,,2025-12-23T22:04:14.712350
icdar_tr_img_00910,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00910.jpg,ICDAR_mini,"Symbols, Arabic, None, Latin","مؤسسة
هادي
فيصل
فيصل
Al
Share
###
للبيع
###
منزلية
جوالات
أجهزة
مكيفات
سيارات
-
-
-
-
###
###
###
###
###
###","مؤسسة فيصل هادي
للبيع بالتقسيط
سيارات - مكيفات - أجهزة منزلية - جوالات
Al Share

(ملاحظات: هناك ملصقات وكتابات صغيرة أسفل الواجهة غير قابلة للقراءة بوضوح)",Extract all text from this document image,12066.671133041382,,,2025-12-23T22:30:51.766867,,Extract all text from this document image,15128.008127212524,,,2025-12-23T23:19:47.123976
icdar_tr_img_00916,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00916.jpg,ICDAR_mini,"None, Arabic","###
###
###
###
###
###
###
الحرس",الحرس,Extract all text from this document image,7828.965187072754,,,2025-12-23T21:27:53.146903,الحرس,Extract all text from this document image,7431.506156921387,,,2025-12-23T22:08:25.324167
icdar_tr_img_00951,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00951.jpg,ICDAR_mini,"Arabic, Latin","البلدية
MUNICIPALITE
ولاية
الامن
POLICE
DE
WILAYA
الوقاية
المدنية
CIVILE
PROTECTION","البلدية
MUNICIPALITE
→

ولاية الامن
WILAYA DE POLICE
→

الوقاية المدنية
PROTECTION CIVILE
→",Extract all text from this document image,7169.201850891113,,,2025-12-23T21:20:56.885774,"- البلدية
- MÜNICIPALITE

- ولاية الأمن
- WILAYA DE POLICE

- الوقاية المدنية
- PROTECTION CIVILE",Extract all text from this document image,9870.121955871582,,,2025-12-23T22:00:25.387613
icdar_tr_img_00986,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00986.jpg,ICDAR_mini,"Latin, Arabic","الشارقة
SHARJAH","الشارقة
SHARJAH",Extract all text from this document image,3526.9486904144287,,,2025-12-23T22:14:53.799865,"- العربية: الشارقة
- English: SHARJAH",Extract all text from this document image,5843.619108200073,,,2025-12-23T23:02:05.314702
icdar_tr_img_01057,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_01057.jpg,ICDAR_mini,"None, Latin","G23
MULTIMEDI
MULTIMEDIA
G23
Level
1
Learning
Centre
2
Level
###
ENGINEERING
of
Engineering
Faculty
School
Information
of
and
Technology
###
Information
Communication
Technology
and
School
Engineering
of
Level
3
Level1
School
Humanition
of
###","G23
MULTIMEDIA

(Metal sign on the door)
MULTIMEDIA
G23
Level 1
Learning Centre
Level 2
School of Information and Communication Technology
Level 3
School of Humanities

(Left window)
ENGINEERING
G20
Faculty of Engineering and Information Technology",Extract all text from this document image,12129.42385673523,,,2025-12-23T22:18:14.860967,,Extract all text from this document image,15488.310098648071,,,2025-12-23T23:06:02.092811
