sample_id,image_path,dataset,language,ground_truth,donut_prediction,donut_prompt,donut_inference_time_ms,donut_tokens_used,donut_error,donut_timestamp,azure_intelligence_prediction,azure_intelligence_prompt,azure_intelligence_inference_time_ms,azure_intelligence_tokens_used,azure_intelligence_error,azure_intelligence_timestamp,mistral_document_ai_prediction,mistral_document_ai_prompt,mistral_document_ai_inference_time_ms,mistral_document_ai_tokens_used,mistral_document_ai_error,mistral_document_ai_timestamp
icdar_tr_img_03664,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03664.jpg,ICDAR_mini,"Mixed, Chinese","康体中心
高尔夫球场接待站
太阳会所
嘉宾国际酒店
西餐厅、KTV
酒店公寓",<s_menu><s_nm> NIKA姍</s_total>,,515.6331062316895,,,2025-12-24T15:53:47.913755,"高尔夫球场接待站
康体中心
嘉宾国际酒店
太阳会所
西餐厅、KTV
酒店公寓",,2768.7747478485107,,,2025-12-23T22:24:14.691799,"|  |   |   |
| --- | --- | --- |
|  1 |  |   |
|  2 |  |   |
|  3 |  |   |
|  4 |  |   |
|  5 |  |   |
|  6 |  |   |
|  7 |  |   |
|  8 |  |   |
|  9 |  |   |
|  10 |  |   |
|  11 |  |   |
|  12 |  |   |
|  13 |  |   |
|  14 |  |   |
|  15 |  |   |
|  16 |  |   |
|  17 |  |   |
|  18 |  |   |
|  19 |  |   |
|  20 |  |   |
|  21 |  |   |
|  22 |  |   |
|  23 |  |   |
|  24 |  |   |
|  25 |  |   |
|  26 |  |   |
|  27 |  |   |
|  28 |  |   |
|  29 |  |   |
|  30 |  |   |
|  31 |  |   |
|  32 |  |   |
|  33 |  |   |
|  34 |  |   |
|  35 |  |   |
|  36 |  |   |
|  37 |  |   |
|  38 |  |   |
|  39 |  |   |
|  40 |  |   |
|  41 |  |   |
|  42 |  |   |
|  43 |  |   |
|  44 |  |   |
|  45 |  |   |
|  46 |  |   |
|  47 |  |   |
|  48 |  |   |
|  49 |  |   |
|  50 |  |   |
|  51 |  |   |
|  52 |  |   |
|  53 |  |   |
|  54 |  |   |
|  55 |  |   |
|  56 |  |   |
|  57 |  |   |
|  58 |  |   |
|  59 |  |   |
|  60 |  |   |
|  61 |  |   |
|  62 |  |   |
|  63 |  |   |
|  64 |  |   |
|  65 |  |   |
|  66 |  |   |
|  67 |  |   |
|  68 |  |   |
|  69 |  |   |
|  70 |  |   |
|  71 |  |   |
|  72 |  |   |
|  73 |  |   |
|  74 |  |   |
|  75 |  |   |
|  76 |  |   |
|  77 |  |   |
|  78 |  |   |
|  79 |  |   |
|  80 |  |   |
|  81 |  |   |
|  82 |  |   |
|  83 |  |   |
|  84 |  |   |
|  85 |  |   |
|  86 |  |   |
|  87 |  |   |
|  88 |  |   |
|  89 |  |   |
|  90 |  |   |
|  91 |  |   |
|  92 |  |   |
|  93 |  |   |
|  94 |  |   |
|  95 |  |   |
|  96 |  |   |
|  97 |  |   |
|  98 |  |   |
|  99 |  |   |
|  100 |  |   |
|  101 |  |   |
|  102 |  |   |
|  103 |  |   |
|  104 |  |   |
|  105 |  |   |
|  106 |  |   |
|  107 |  |   |
|  108 |  |   |
|  109 |  |   |
|  110 |  |   |
|  111 |  |   |
|  112 |  |   |
|  113 |  |   |
|  114 |  |   |
|  115 |  |   |
|  116 |  |   |
|  117 |  |   |
|  118 |  |   |
|  119 |  |   |
|  120 |  |   |
|  121 |  |   |
|  122 |  |   |
|  123 |  |   |
|  124 |  |   |
|  125 |  |   |
|  126 |  |   |
|  127 |  |   |
|  128 |  |   |
|  129 |  |   |
|  130 |  |   |
|  131 |  |   |
|  132 |  |   |
|  133 |  |   |
|  134 |  |   |
|  135 |  |   |
|  136 |  |   |
|  137 |  |   |
|  138 |  |   |
|  139 |  |   |
|  140 |  |   |
|  141 |  |   |
|  142 |  |   |
|  143 |  |   |
|  144 |  |   |
|  145 |  |   |
|  146 |  |   |
|  147 |  |   |
|  148 |  |   |
|  149 |  |   |
|  150 |  |   |
|  151 |  |   |
|  152 |  |   |
|  153 |  |   |
|  154 |  |   |
|  155 |  |   |
|  156 |  |   |
|  157 |  |   |
|  158 |  |   |
|  159 |  |   |
|  160 |  |   |
|  161 |  |   |
|  162 |  |   |
|  163 |  |   |
|  164 |  |   |
|  165 |  |   |
|  166 |  |   |
|  167 |  |   |
|  168 |  |   |
|  169 |  |   |
|  170 |  |   |
|  171 |  |   |
|  172 |  |   |
|  173 |  |   |
|  174 |  |   |
|  175 |  |   |
|  176 |  |   |
|  177 |  |   |
|  178 |  |   |
|  179 |  |   |
|  180 |  |   |
|  181 |  |   |
|  182 |  |   |
|  183 |  |   |
|  184 |  |   |
|  185 |  |   |
|  186 |  |   |
|  187 |  |   |
|  188 |  |   |
|  189 |  |   |
|  190 |  |   |
|  191 |  |   |
|  192 |  |   |
|  193 |  |   |
|  194 |  |   |
|  195 |  |   |
|  196 |  |   |
|  197 |  |   |
|  198 |  |   |
|  199 |  |   |
|  200 |  |   |
|  201 |  |   |
|  202 |  |   |
|  203 |  |   |
|  204 |  |   |
|  205 |  |   |
|  206 |  |   |
|  207 |  |   |
|  208 |  |   |
|  209 |  |   |
|  210 |  |   |
|  211 |  |   |
|  212 |  |   |
|  213 |  |   |
|  214 |  |   |
|  215 |  |   |
|  216 |  |   |
|  217 |  |   |
|  218 |  |   |
|  219 |  |   |
|  220 |  |   |
|  221 |  |   |
|  222 |  |   |
|  223 |  |   |
|  224 |  |   |
|  225 |  |   |
|  226 |  |   |
|  227 |  |   |
|  228 |  |   |
|  229 |  |   |
|  230 |  |   |
|  231 |  |   |
|  232 |  |   |
|  233 |  |   |
|  234 |  |   |
|  235 |  |   |
|  236 |  |   |
|  237 |  |   |
|  238 |  |   |
|  239 |  |   |
|  240 |  |   |
|  241 |  |   |
|  242 |  |   |
|  243 |  |   |
|  244 |  |   |
|  245 |  |   |
|  246 |  |   |
|  247 |  |   |
|  248 |  |   |
|  249 |  |   |
|  250 |  |   |
|  251 |  |   |
|  252 |  |   |
|  253 |  |   |
|  254 |  |   |
|  255 |  |   |
|  256 |  |   |
|  257 |  |   |
|  258 |  |   |
|  259 |  |   |
|  260 |  |   |
|  261 |  |   |
|  262 |  |   |
|  263 |  |   |
|  264 |  |   |
|  265 |  |   |
|  266 |  |   |
|  267 |  |   |
|  268 |  |   |
|  269 |  |   |
|  270 |  |   |
|  271 |  |   |
|  272 |  |   |
|  273 |  |   |
|  274 |  |   |
|  275 |  |   |
|  276 |  |   |
|  277 |  |   |
|  278 |  |   |
|  279 |  |   |
|  280 |  |   |
|  281 |  |   |
|  282 |  |   |
|  283 |  |   |
|  284 |  |   |
|  285 |  |   |
|  286 |  |   |
|  287 |  |   |
|  288 |  |   |
|  289 |  |   |
|  290 |  |   |
|  291 |  |   |
|  292 |  |   |
|  293 |  |   |
|  294 |  |   |
|  295 |  |   |
|  296 |  |   |
|  297 |  |   |
|  298 |  |   |
|  299 |  |   |
|  300 |  |   |
|  301 |  |   |
|  302 |  |   |
|  303 |  |   |
|  304 |  |   |
|  305 |  |   |
|  306 |  |   |
|  307 |  |   |
|  308 |  |   |
|  309 |  |   |
|  310 |  |   |
|  311 |  |   |
|  312 |  |   |
|  313 |  |   |
|  314 |  |   |
|  315 |  |   |
|  316 |  |   |
|  317 |  |   |
|  318 |  |   |
|  319 |  |   |
|  320 |  |   |
|  321 |  |   |
|  322 |  |   |
|  323 |  |   |
|  324 |  |   |
|  325 |  |   |
|  326 |  |   |
|  327 |  |   |
|  328 |  |   |
|  329 |  |   |
|  330 |  |   |
|  331 |  |   |
|  332 |  |   |
|  333 |  |   |
|  334 |  |   |
|  335 |  |   |
|  336 |  |   |
|  337 |  |   |
|  338 |  |   |
|  339 |  |   |
|  340 |  |   |
|  341 |  |   |
|  342 |  |   |
|  343 |  |   |
|  344 |  |   |
|  345 |  |   |
|  346 |  |   |
|  347 |  |   |
|  348 |  |   |
|  349 |  |   |
|  350 |  |   |
|  351 |  |   |
|  352 |  |   |
|  353 |  |   |
|  354 |  |   |
|  355 |  |   |
|  356 |  |   |
|  357 |  |   |
|  358 |  |   |
|  359 |  |   |
|  360 |  |   |
|  361 |  |   |
|  362 |  |   |
|  363 |  |   |
|  364 |  |   |
|  365 |  |   |
|  366 |  |   |
|  367 |  |   |
|  368 |  |   |
|  369 |  |   |
|  370 |  |   |
|  371 |  |   |
|  372 |  |   |
|  373 |  |   |
|  374 |  |   |
|  375 |  |   |
|  376 |  |   |
|  377 |  |   |
|  378 |  |   |
|  379 |  |   |
|  380 |  |   |
|  381 |  |   |
|  382 |  |   |
|  383 |  |   |
|  384 |  |   |
|  385 |  |   |
|  386 |  |   |
|  387 |  |   |
|  388 |  |   |
|  389 |  |   |
|  390 |  |   |
|  391 |  |   |
|  392 |  |   |
|  393 |  |   |
|  394 |  |   |
|  395 |  |   |
|  396 |  |   |
|  397 |  |   |
|  398 |  |   |
|  399 |  |   |
|  400 |  |   |
|  401 |  |   |
|  402 |  |   |
|  403 |  |   |
|  404 |  |   |
|  405 |  |   |
|  406 |  |   |
|  407 |  |   |
|  408 |  |   |
|  409 |  |   |
|  410 |  |   |
|  411 |  |   |
|  412 |  |   |
|  413 |  |   |
|  414 |  |   |
|  415 |  |   |
|  416 |  |   |
|  417 |  |   |
|  418 |  |   |
|  419 |  |   |
|  420 |  |   |
|  421 |  |   |
|  422 |  |   |
|  423 |  |   |
|  424 |  |   |
|  425 |  |   |
|  426 |  |   |
|  427 |  |   |
|  428 |  |   |
|  429 |  |   |
|  430 |  |   |
|  431 |  |   |
|  432 |  |   |
|  433 |  |   |
|  434 |  |   |
|  435 |  |   |
|  436 |  |   |
|  437 |  |   |
|  438 |  |   |
|  439 |  |   |
|  440 |  |   |
|  441 |  |   |
|  442 |  |   |
|  443 |  |   |
|  444 |  |   |
|  445 |  |   |
|  446 |  |   |
|  447 |  |   |
|  448 |  |   |
|  449 |  |   |
|  450 |  |   |
|  451 |  |   |
|  452 |  |   |
|  453 |  |   |
|  454 |  |   |
|  455 |  |   |
|  456 |  |   |
|  457 |  |   |
|  458 |  |   |
|  459 |  |   |
|  460 |  |   |
|  461 |  |   |
|  462 |  |   |
|  463 |  |   |
|  464 |  |   |
|  465 |  |   |
|  466 |  |   |
|  467 |  |   |
|  468 |  |   |
|  469 |  |   |
|  470 |  |   |
|  471 |  |   |
|  472 |  |   |
|  473 |  |   |
|  474 |  |   |
|  475 |  |   |
|  476 |  |   |
|  477 |  |   |
|  478 |  |   |
|  479 |  |   |
|  480 |  |   |
|  481 |  |   |
|  482 |  |   |
|  483 |  |   |
|  484 |  |   |
|  485 |  |   |
|  486 |  |   |
|  487 |  |   |
|  488 |  |   |
|  489 |  |   |
|  490 |  |   |
|  491 |  |   |
|  492 |  |   |
|  493 |  |   |
|  494 |  |   |
|  495 |  |   |
|  496 |  |   |
|  497 |  |   |
|  498 |  |   |
|  499 |  |   |
|  500 |  |   |
|  501 |  |   |
|  502 |  |   |
|  503 |  |   |
|  504 |  |   |
|  505 |  |   |
|  506 |  |   |
|  507 |  |   |
|  508 |  |   |
|  509 |  |   |
|  510 |  |   |
|  511 |  |   |
|  512 |  |   |
|  513 |  |   |
|  514 |  |   |
|  515 |  |   |
|  516 |  |   |
|  517 |  |   |
|  518 |  |   |
|  519 |  |   |
|  520 |  |   |
|  521 |  |   |
|  522 |  |   |
|  523 |  |   |
|  524 |  |   |
|  525 |  |   |
|  526 |  |   |
|  527 |  |   |
|  528 |  |   |
|  529 |  |   |
|  530 |  |   |
|  531 |  |   |
|  532 |  |   |
|  533 |  |   |
|  534 |  |   |
|  535 |  |   |
|  536 |  |   |
|  537 |  |   |
|  538 |  |   |
|  539 |  |   |
|  540 |  |   |
|  541 |  |   |
|  542 |  |   |
|  543 |  |   |
|  544 |  |   |
|  545 |  |   |
|  546 |  |   |
|  547 |  |   |
|  548 |  |   |
|  549 |  |   |
|  550 |  |   |
|  551 |  |   |
|  552 |  |   |
|  553 |  |   |
|  554 |  |   |
|  555 |  |   |
|  556 |  |   |
|  557 |  |   |
|  558 |  |   |
|  559 |  |   |
|  560 |  |   |
|  561 |  |   |
|  562 |  |   |
|  563 |  |   |
|  564 |  |   |
|  565 |  |   |
|  566 |  |   |
|  567 |  |   |
|  568 |  |   |
|  569 |  |   |
|  570 |  |   |
|  571 |  |   |
|  572 |  |   |
|  573 |  |   |
|  574 |  |   |
|  575 |  |   |
|  576 |  |   |
|  577 |  |   |
|  578 |  |   |
|  579 |  |   |
|  580 |  |   |
|  581 |  |   |
|  582 |  |   |
|  583 |  |   |
|  584 |  |   |
|  585 |  |   |
|  586 |  |   |
|  587 |  |   |
|  588 |  |   |
|  589 |  |   |
|  590 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  591 |  |   |
|  599 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  595 |  |   |
|  596 |  |   |
|  597 |  |   |
|  598 |  |   |
|  599 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  592 |  |   |
|  593 |  |   |
|  594 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |
|  591 |  |   |",,14684.515953063965,,,2025-12-24T17:18:51.952683
icdar_tr_img_03665,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03665.jpg,ICDAR_mini,"Chinese, Latin","Hotel
Days
苏州戴斯酒店",<s_menu><s_nm> OYSHIKI,,1538.8011932373047,,,2025-12-24T14:01:47.396236,"Days Hotel
苏州戴斯酒店",,2602.6298999786377,,,2025-12-23T22:10:32.122174,"# Days Hotel

苏州舞斯酒店",,2460.8540534973145,,,2025-12-24T17:09:24.638645
icdar_tr_img_03676,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03676.jpg,ICDAR_mini,"Chinese, Latin","附近单间卧室出租
南北通透
精装修
全家电
可上网
洗澡
做饭
1100元/月-2500元/月
133
6640
3675",<s_menu><s_nm> 1100花/ -2500花/</s_nm><s_num> 133 6640 3675</s_creditcardprice></s_total>,,621.9570636749268,,,2025-12-24T15:52:38.098616,"附近单间卧室出租
精装修 全家电 南北通透
可上网 洗澡 做饭
1100元/月-2500元/月
133 6640 3675",,2599.548101425171,,,2025-12-23T22:22:16.444329,"^{}[] 附近单间卧室出租

^{}[] 精装修 全家电 南北通适

^{}[] 可上网 洗澡 微饭

^{}[] 1100元/月 -2500元/月

^{}[] 133 6640 3675",,2076.6570568084717,,,2025-12-24T17:17:17.628613
icdar_tr_img_03693,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03693.jpg,ICDAR_mini,Chinese,"红色国际秘密交通线暨
国门景区温馨提示
红色展厅
红色秘密交通线
共产国际
红色后代
红色耀中华
精神传后人",<s_menu><s_nm>,,467.4389362335205,,,2025-12-24T14:49:37.272425,"红色国际秘密交通线暨
国门景区温馨提示
红色展厅
★ 红色秘密交通线
★共产国际
★ 红色后代
紅色耀中华
精神传后人",,6075.582981109619,,,2025-12-23T22:11:16.367520,"红色展厅

* 红色秘密交通线
* 共产国际
* 红色后代

红色耀中华
精神拾后人",,2673.1631755828857,,,2025-12-24T17:09:52.401914
icdar_tr_img_03701,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03701.jpg,ICDAR_mini,"Chinese, Latin","北京青少年生命教育基地
Beijing
Juvenile
Life
Education
Center",<s_menu><s_nm> Beijing Juvenilo Life Education Center</s_total>,,905227.0522117615,,,2025-12-24T14:16:53.572082,"北京青少年生命教育基地
Beijing Juvenile Life Education Center",,2541.0828590393066,,,2025-12-23T22:10:40.091288,"北京青少年生命教育基地
Beijing Juvenile Life Education Center",,2387.02392578125,,,2025-12-24T17:09:31.322777
icdar_tr_img_03718,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03718.jpg,ICDAR_mini,Chinese,"人老车新
离我远点!",<s_menu><s_nm>,,971399.9698162079,,,2025-12-24T15:05:50.622854,专车新,,2489.3431663513184,,,2025-12-23T22:11:31.632583,"# 人生手册 

## 笃明贤圣",,1956.9158554077148,,,2025-12-24T17:10:05.102173
icdar_tr_img_03721,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03721.jpg,ICDAR_mini,"Mixed, Chinese, Latin","D区地下一层
您当前所在位置
2F
D区客房
D223—D240
客房
Guest
Room
1F
D区客房
D123—D140
客房
Guest
Room
中餐厅
Restaurant
B区:客房\保龄球馆\乒乓球馆\茶室
Guest
Gym\Table
B
Area:
Room\Bowling
Tennis
Room
Tea
Room
B2
游泳馆\健身房\
###
Level
Bathing
B2:
Hall\Gym
Center\Swimming",<s_menu><s_nm> DIX T-Z──<s_unitprice> 0223--0240</s_unitprice><s_cnt> 1</s_cnt><s_price> Guest Room</s_price><sep/><s_nm> DIX T-Z──<s_discountprice> D120年前<sep/><s_nm> Guest Room</s_nm><s_unitprice> DIX T-D140</s_unitprice><s_cnt> 1</s_cnt><s_discountprice> Room</s_discountprice><s_price> BK Table Tennis Room</s_nm><s_price> BK:</s_price></s_menu><s_sub_total><s_subtotal_price>,,921.9918251037598,,,2025-12-24T15:53:40.122084,"D区地下一层
您当前所在位置
2F
↑ D区客房 D223-D240
客房
Guest Room
1F
D区客房 D123-D140
客房
Guest Room
中餐厅
Restaurant
B区:客房\保龄球馆\乒乓球室\茶室
B Area: Guest Room\Bowling Gym\Table Tennis Room
Tea Room
B2
地下二层:洗污
八游泳馆\健身房
Level B2: Bathing Center\Swimming Hall\Gym",,4821.45881652832,,,2025-12-23T22:24:04.508738,"# 以地下一层 

## 1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",,5631.878852844238,,,2025-12-24T17:18:32.897066
icdar_tr_img_03727,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03727.jpg,ICDAR_mini,Chinese,"北京路灯
釜阳制造",<s_menu><s_nm>,,513.7350559234619,,,2025-12-24T14:01:48.344938,"北京路灯
ャイナー
イキイキヤ七
ナギーナーーー
キャー十七十七十九
トナキャー
PE
ATTTL
全阳制造!",,2943.629026412964,,,2025-12-23T22:10:37.550058,"<table><tr><td colspan=""3""></td></tr></table>",,2456.6171169281006,,,2025-12-24T17:09:28.935527
icdar_tr_img_03735,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03735.jpg,ICDAR_mini,"Chinese, Latin","临桂广美居装饰设计有限公司
coration
CO.,
LTD
Enginering
ju
D
LinGui
Guangmei","<s_menu><s_nm> Igater按鈕按鈕按鈕按鈕 IWARR<sep/> IWARR'2 a રાખો Geargmail inEnginering D corwon CO.,LTD</s_total>",,665.496826171875,,,2025-12-24T15:21:09.270195,"西临桂广美居装饰设计有限公司
LinGui Guangmei ju Enginering D coration CO., LTD",,2454.664945602417,,,2025-12-23T22:12:02.675028,"^{}[] 16年F学府大学所は10年以上

^{}[] LinGui Guangmei Ju Engineering D coration CO., LTD",,1127.912998199463,,,2025-12-24T17:10:22.700900
icdar_tr_img_03748,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03748.jpg,ICDAR_mini,Chinese,"冰镇老北京酸奶
冰镇老
京豆汁
冰镇
冰镇
老北京
北京酸奶
###",<s_menu><s_nm> 冰 镇 冰 ́镇'</s_nm><s_unitprice> 北京觀光景點景點,,561.3539218902588,,,2025-12-24T14:16:54.695189,"冰镇老北京酸奶
冰镇老黑京豆汁
冰镇
冰 镇
北京酸奶 老北京",,2461.5559577941895,,,2025-12-23T22:10:46.159052,"![img-0.jpeg](img-0.jpeg)

冰镇老北京酸奶
冰镇老二奇豆汁

![img-1.jpeg](img-1.jpeg)

# 冰镇 冰镇
北京酸奶老北京",,1125.458002090454,,,2025-12-24T17:09:33.544653
icdar_tr_img_03763,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03763.jpg,ICDAR_mini,"Mixed, Chinese, Latin","引领
WiFi一键认证
10000
客户服务热线
www.ct10000.com
Customer
Hotline",<s_menu><s_nm>,,456.4847946166992,,,2025-12-24T15:53:15.873161,"引领
WiFi一键认证
www.ct10000.com
客户服务热线
Customer Hotline",,2655.9972763061523,,,2025-12-23T22:23:15.604937,"# 引领

WiFi一键认证

www.ct10000.com

客户服务热线
Customer Hotline

![img-0.jpeg](img-0.jpeg)",,1536.7498397827148,,,2025-12-24T17:17:53.782053
icdar_tr_img_03763,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03763.jpg,ICDAR_mini,"Mixed, Chinese, Latin","引领
WiFi一键认证
10000
客户服务热线
www.ct10000.com
Customer
Hotline",<s_menu><s_nm>,,1422.865867614746,,,2025-12-24T14:01:45.856255,"引领
WiFi一键认证
www.ct10000.com
客户服务热线
Customer Hotline",,4796.729803085327,,,2025-12-23T22:10:29.519132,"# 引领

WiFi一键认证

www.ct10000.com

客户服务热线
Customer Hotline

![img-0.jpeg](img-0.jpeg)",,2105.5641174316406,,,2025-12-24T17:09:22.177701
icdar_tr_img_03767,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_03767.jpg,ICDAR_mini,"Chinese, Latin","华远地产
责任地产
品质建筑
HUAYUAN
RESPONSIBLE
REAL
ESTATE
PREMIUM
ARCHITECTURE",<s_menu><s_nm>,,434.77678298950195,,,2025-12-24T14:01:47.831102,"华远地产
HUAYUAN
一
责任地产 品质建筑
RESPONSIBLE REAL ESTATE PREMIUM ARCHITECTURE",,2483.5588932037354,,,2025-12-23T22:10:34.606063,# ![img-0.jpeg](img-0.jpeg),,1839.818000793457,,,2025-12-24T17:09:26.478802
