sample_id,image_path,printed_image_path,dataset,ground_truth,azure_intelligence_prediction,azure_intelligence_prompt,azure_intelligence_ground_truth_inference_time_ms,azure_intelligence_prediction_inference_time_ms,azure_intelligence_tokens_used,azure_intelligence_ground_truth_error,azure_intelligence_prediction_error,azure_intelligence_timestamp,mistral_document_ai_prediction,mistral_document_ai_prompt,mistral_document_ai_ground_truth_inference_time_ms,mistral_document_ai_prediction_inference_time_ms,mistral_document_ai_tokens_used,mistral_document_ai_ground_truth_error,mistral_document_ai_prediction_error,mistral_document_ai_timestamp
iam_586_n04-171,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_586_n04-171/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_586_n04-171/printed.png,IAM_mini,"Ever been out in a submarine? I'll give you a spin round one of these days, if you
like. You could write it up."" Bawley made a face. ""Not in Pericles, old man."" ""Why
not?"" ""Better ask Robbie Munyard."" ""What's he been saying?"" John was furious.
The little squirt! To go gassing to a newspaper man!","Ever been out in a submarine ? I'll give
you a spin round one of these days , if you
like . You could write it up . "" Barley made a face .
""Not in Pericles , old man . "" "" Why not ? ""
""Better ask Robbie Mumyard .
"" What's he been
saying ? "" John was furious . The little squirt !
To go gassing to a newspaper man !",,2495.3207969665527,2807.170867919922,,,,2025-12-30T19:30:46.847671,"Ever been out in a submarine? I'll give you a spin round one of these days, if you
like. You could write it up."" Bawley made a face. ""Not in Pericles, old man.""
""Why not?"" ""Better ask Robbie Munyard."" ""What's he been saying?"" John was
furious. The little squirt! To go gassing to a newspaper man!",,1496.2570667266846,3066.2641525268555,,,,2025-12-30T20:17:23.763338
iam_586_n04-195,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_586_n04-195/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_586_n04-195/printed.png,IAM_mini,"""Munyard didn't tell me that. But I must confess I'm relieved. But it still doesn't
do away with the possibility of faulty design."" He held out his hand. ""Maybe I will
take a trip with you one of these days,"" he said. ""In the meantime I'll tell my editor
that the story's a dead bird.","11
Munyard didn't tell me that. But I must confess
I'm relieved. But it still doesn't do away
with the possibility of faulty design . "" He held
out his hand . "" Maybe I will take a trip with you
one of these days , "" he said . "" In the meantime
I'll tell my editor that the story's a dead bird .",,2604.8638820648193,2652.6668071746826,,,,2025-12-30T19:21:02.610354,"""Munyard didn't tell me that. But I must confess I'm relieved. But it still doesn't
do away with the possibility of faulty design."" He held out his hand. ""Maybe I will
take a trip with you one of these days,"" he said. ""In the meantime I'll tell my editor
that the story's a dead bird.",,2712.967872619629,1985.5549335479736,,,,2025-12-30T20:09:44.433446
iam_588_n06-074,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_588_n06-074/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_588_n06-074/printed.png,IAM_mini,"He rode down to where I was waiting. I was thinking what a skill he had for reading
my mind. ""This would be as good a place for a hold-up as any,"" he said, reining in
near me. ""Yes,"" I said. ""It'll be here tomorrow as likely as not."" I paused. ""Miss
Jeannie'll be on that coach, Dan.""","He rode down to where I was waiting . I was
thinking what a skill he had for reachy
my mind . This would be as good a place
4
for a hold-up as any ,"" he said , reing in
new me .
me . "" Yes , "" I said . "" It'll be here to -
w as likely as not . "" Ipaused . "" Mins
Jeannie'll be on that couch , Dan .'",,4769.59490776062,2558.670997619629,,,,2025-12-30T19:49:53.231000,"He rode down to where I was waiting. I was thinking what a skill he had for reading
my mind. ""This would be as good a place for a hold-up as any,"" he said, reining in
near me. ""Yes,"" I said. ""It'll be here tomorrow as likely as not."" I paused. ""Miss
Jeannie'll be on that coach, Dan.""",,1232.2320938110352,1939.9559497833252,,,,2025-12-30T20:31:30.718364
iam_588_n06-111,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_588_n06-111/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_588_n06-111/printed.png,IAM_mini,"""Fenton or Somers,"" he said. ""Or the Town Marshal,"" I added. His face was fixed,
unreadable as a rock. ""Let's get over to the mining camp,"" he said abruptly. He
wheeled his horse back off the trail and up the slope leading to the ridge. I followed.
From the top you could see something of the wild hill country that lay all round
Gilburg Crossing.",""" Fenton os somers , "" he said . "" Or the Town
9
Marshal , I added . His face was fixed ,
unreadable as a rock . "" Let's get over to the
mining camp , "" he said abruptly , De wheeled
4
his hose back off the trail and up the slope
leading to the ridge. I followed, From the
top you could see something of the wild bill
country
that lay all around gilburg Growing.",,2497.6398944854736,1993.2899475097656,,,,2025-12-30T19:24:32.475743,"""Fenton or Somers,"" he said. ""Or the Town Marshal,"" I added. His face was fixed,
unreadable as a rock. ""Let's get over to the mining camp,"" he said abruptly. He
wheeled his horse back off the trail and up the slope leading to the ridge. I followed.
From the top you could see something of the wild hill country that lay all round
Gilburg Crossing.",,1781.0168266296387,1901.3748168945312,,,,2025-12-30T20:12:30.055749
iam_588_n06-119,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_588_n06-119/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_588_n06-119/printed.png,IAM_mini,"The air was fresh and clear and you could see far over west and north for many miles.
The real high country of the Rockies lifted up in the distance like a pale water-colour
drawing. Between us and that lay a vast stretch of hills, canyons, buttes and malpais.","The air was fresh and clear and you
could see far west and north for many
miles . The real high country of the Rockies
lifted up in the distance like a pale water-
colour drawing . Between us and that lay
a vast stretch of hills , canyons , bulles and
malpais.",,2480.048179626465,2627.8462409973145,,,,2025-12-30T19:11:05.091704,"The air was fresh and clear and you could see far west and north for many miles. The
real high country of the Rockies lifted up in the distance like a pale water-colour drawing.
Between us and that lay a vast stretch of hills, canyons, bulbs and mulpais.",,1439.80073928833,3087.531805038452,,,,2025-12-30T20:02:56.557235
iam_592_p01-174,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_592_p01-174/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_592_p01-174/printed.png,IAM_mini,"""Yes. I travelled down from London as the dawn was breaking, and the thought came
to me I'd like to take a look at the church. I've never been inside. Very remiss of
me,"" said Mr. Copthorne. The verger led the way in. ""The stained glass windows,
sir, they date back to the fourteenth century.""","""les. I travelled down from London
as the dawn was breaking , and
the thought come to me I'd like
to take a look at the church . ? we
never been inside . Wong semin of
4
me , ""said Mo. Copphome . The verger
led the way in . "" The stained glass
windows , zir , they date back to
the fourteenth centerny
4",,2494.4629669189453,2703.368902206421,,,,2025-12-30T19:23:40.591857,"""Yes. I travelled down from London as the dawn was breaking, and the thought came to me I'd
like to take a look at the church. I've never been inside. Very remiss of me,""
said Mr. Copthorne. The verger led the way in. ""The stained glass windows, sir, they
date back to the fourteenth century.""",,2079.8308849334717,3160.203695297241,,,,2025-12-30T20:11:52.724107
iam_595_p02-017,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_595_p02-017/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_595_p02-017/printed.png,IAM_mini,"Gay, sitting opposite Gavin on the terrace could hardly believe that she was the same
girl, miserable, shy, who had sat at the little table for the first time a few days ago.
Gavin raised his glass to her and smiled and Gay's heart turned over. ""I'd like to do
that."" Gavin drained his glass and refilled it.","Gay, sitting opposite Gavin on the terrace could
hardly believe that she was the same girl ,
miserable , why , who had sat at the little
table for the first time a few days ago .
Gavin raised his glass to her and smiled
and Gay's head turned over . "" I'd like
to do that . "" Gaven drained his glass
and refilled it .
00
-",,2501.5769004821777,2704.9400806427,,,,2025-12-30T19:44:24.371468,"Gay, sitting opposite Gavin on the terrace could hardly believe that she was the same
gizot, miserable, shy, who had sat at the little table for the first time a few days
ago. Gavin raised his glass to her and smiled and Gay's least turned over. ""I'd
like to do that."" Gavin drained his glass and refilled it.",,1220.8619117736816,3279.374837875366,,,,2025-12-30T20:27:33.977781
iam_596_p02-022,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_596_p02-022/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_596_p02-022/printed.png,IAM_mini,"""And then we'll go for a stroll along the beach. A moon like this mustn't be wasted.""
He gestured towards the bay where the full moon was just rising over the rocks, then
laid his hand on hers. Gay smiled at him again, happy beyond belief, knowing that
now Gavin was in love with her and her only, yet remembering for a second the kisses
she had seen him giving Elaine.","11
And then we'll go for a stroll along the
beach . A moon like this mustn't be wasted . ""
He gestured towards the bay where the full
woon was just rising over the rocks , then
laid his hand on hers . Goy smiled at him
again, happy beyond belief , knowing that
now gavin was in love with her & her
Only , yet remembering for a second the
kisses she had seen him giving Elaine",,3342.7228927612305,4065.6707286834717,,,,2025-12-30T19:37:48.704074,"""And then we'll go for a stroll along the beach. A moon like this mustn't be wasted.""
He gestured towards the bay where the full moon was just rising over the rocks, then
laid his hand on hers. Gay smiled at him again, happy beyond belief, knowing that
now Gavin was in love with her. ""I, her only, yet remembering for a second the kisses she had seen
him giving Elaine.",,2249.8631477355957,2915.4748916625977,,,,2025-12-30T20:22:57.640182
iam_597_p02-027,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_597_p02-027/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_597_p02-027/printed.png,IAM_mini,"All that was part of the past, she would put it behind her. She would never be jealous
again, would even take Larry's advice and look the other way if need be. ""I say!""
Gavin was looking over her shoulder. ""That's a pretty girl!"" Gay glanced behind her,
""Isn't she lovely, she's French, a very well known model I believe.","All that was part of the past , she would put it behind her . She
would never be jealous again , would even take harry's advice and
look the other way if need be . "" I say ! "" Gavin was looking over her
shoulder . "" That's a pretty girl ! "" Gay glanced behind her , "" Don't she
lovely , she's French , a very well know model "" believe """,,2476.501941680908,3772.7859020233154,,,,2025-12-30T19:03:19.622414,"All that was part of the past, she would put it behind her. She would never be
feelious again, would even take Larry's advice and look the other way if need be.
""I say!"" Gavin was looking over her shoulder. ""That's a pretty girl!"" Gay glanced behind her,
""Isn't she lovely, she's French, a very well known model I believe.""",,2418.9999103546143,2989.074945449829,,,,2025-12-30T19:57:26.589314
iam_599_p02-081,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_599_p02-081/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_599_p02-081/printed.png,IAM_mini,"Gay stood irresolute for a moment, half decided to go back and join Lilyan and Doc,
while she wanted to do no more than run upstairs to her room, knowing that Gavin
although he had told her that he loved her, was already flirting with a girl that he
had only met a few minutes before. Larry's advice flashed through her mind, but
she turned away, giving a little gesture of hopelessness, knowing that her pride would
never allow her to look the other way and aware too, that her love for Gavin had
already lessened, although she was suffering the pangs of jealousy.","Gory stood irresolute for a moment , half
decided to go back and jou lilan and
DOG , while she wanted to do no more than
run upstairs to her room burowing that
gavin although he had told her that he
loved her , was already flirting with a girl
that he had only met a few minutes before .
Lorry's advice flashed through her mind ,
but she turned away , giving a little
gesture of hopelessness , knowing that her",,2504.564046859741,4927.448987960815,,,,2025-12-30T19:22:38.573999,"Gay stood irresolute for a moment, half decided to go back and join Lilyan and Doc,
while she wanted to do no more than run upstairs to her room, knowing that Gavin
although he had told her that he loved her, was already flirting with a girl that he
had only met a few minutes before. Larry's advice flashed through her mind, but
she turned away, giving a little gesture of hopelessness, knowing that her",,1990.6947612762451,1985.9566688537598,,,,2025-12-30T20:10:59.016773
